t,amount,length,area,id_relation,Pays
2025-10-31T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-01T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-02T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-03T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-04T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-05T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-06T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-07T00:00:00.000Z,14978,0,0,/boundary/192781,Ghana
2025-11-08T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-09T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-10T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-11T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-12T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-13T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-14T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2025-11-15T00:00:00.000Z,14987,0,0,/boundary/192781,Ghana
2024-01-01T00:00:00.000Z,36664,0,0,/boundary/192307,Greece
2024-02-01T00:00:00.000Z,36674,0,0,/boundary/192307,Greece
2024-03-01T00:00:00.000Z,36746,0,0,/boundary/192307,Greece
2024-04-01T00:00:00.000Z,36838,0,0,/boundary/192307,Greece
2024-05-01T00:00:00.000Z,36874,0,0,/boundary/192307,Greece
2024-06-01T00:00:00.000Z,36925,0,0,/boundary/192307,Greece
2024-07-01T00:00:00.000Z,36947,0,0,/boundary/192307,Greece
2024-08-01T00:00:00.000Z,36954,0,0,/boundary/192307,Greece
2024-09-01T00:00:00.000Z,36955,0,0,/boundary/192307,Greece
2024-10-01T00:00:00.000Z,36955,0,0,/boundary/192307,Greece
2024-11-01T00:00:00.000Z,36997,0,0,/boundary/192307,Greece
2024-12-01T00:00:00.000Z,37112,0,0,/boundary/192307,Greece
2025-01-01T00:00:00.000Z,37145,0,0,/boundary/192307,Greece
2025-02-01T00:00:00.000Z,37149,0,0,/boundary/192307,Greece
2025-03-01T00:00:00.000Z,37152,0,0,/boundary/192307,Greece
2025-04-01T00:00:00.000Z,37351,0,0,/boundary/192307,Greece
2025-05-01T00:00:00.000Z,37369,0,0,/boundary/192307,Greece
2025-06-01T00:00:00.000Z,37380,0,0,/boundary/192307,Greece
2025-07-01T00:00:00.000Z,37380,0,0,/boundary/192307,Greece
2025-08-01T00:00:00.000Z,37441,0,0,/boundary/192307,Greece
2025-09-01T00:00:00.000Z,37448,0,0,/boundary/192307,Greece
2025-10-01T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-02T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-03T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-04T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-05T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-06T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-07T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-08T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-09T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-10T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-11T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-12T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-13T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-14T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-15T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-16T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-17T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-18T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-19T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-20T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-21T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-22T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-23T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-24T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-25T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-26T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-27T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-28T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-29T00:00:00.000Z,37484,0,0,/boundary/192307,Greece
2025-10-30T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-10-31T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-01T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-02T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-03T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-04T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-05T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-06T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-07T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-08T00:00:00.000Z,37483,0,0,/boundary/192307,Greece
2025-11-09T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-10T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-11T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-12T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-13T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-14T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2025-11-15T00:00:00.000Z,37495,0,0,/boundary/192307,Greece
2024-01-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-02-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-03-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-04-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-05-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-06-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-07-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-08-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-09-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-10-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-11-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-12-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-01-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-02-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-03-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-04-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-05-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-06-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-07-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-08-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-09-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-02T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-03T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-04T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-05T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-06T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-07T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-08T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-09T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-10T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-11T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-12T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-13T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-14T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-15T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-16T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-17T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-18T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-19T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-20T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-21T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-22T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-23T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-24T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-25T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-26T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-27T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-28T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-29T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-30T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-10-31T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-01T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-02T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-03T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-04T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-05T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-06T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-07T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-08T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-09T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-10T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-11T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-12T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-13T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-14T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2025-11-15T00:00:00.000Z,1,0,0,/boundary/550727,Grenada
2024-01-01T00:00:00.000Z,6308,0,0,/boundary/1521463,Guatemala
2024-02-01T00:00:00.000Z,6308,0,0,/boundary/1521463,Guatemala
2024-03-01T00:00:00.000Z,10342,0,0,/boundary/1521463,Guatemala
2024-04-01T00:00:00.000Z,10342,0,0,/boundary/1521463,Guatemala
2024-05-01T00:00:00.000Z,10342,0,0,/boundary/1521463,Guatemala
2024-06-01T00:00:00.000Z,10358,0,0,/boundary/1521463,Guatemala
2024-07-01T00:00:00.000Z,10371,0,0,/boundary/1521463,Guatemala
2024-08-01T00:00:00.000Z,10371,0,0,/boundary/1521463,Guatemala
2024-09-01T00:00:00.000Z,10374,0,0,/boundary/1521463,Guatemala
2024-10-01T00:00:00.000Z,10374,0,0,/boundary/1521463,Guatemala
2024-11-01T00:00:00.000Z,10374,0,0,/boundary/1521463,Guatemala
2024-12-01T00:00:00.000Z,10374,0,0,/boundary/1521463,Guatemala
2025-01-01T00:00:00.000Z,10374,0,0,/boundary/1521463,Guatemala
2025-02-01T00:00:00.000Z,10434,0,0,/boundary/1521463,Guatemala
2025-03-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-04-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-05-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-06-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-07-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-08-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-09-01T00:00:00.000Z,10435,0,0,/boundary/1521463,Guatemala
2025-10-01T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-02T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-03T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-04T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-05T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-06T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-07T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-08T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-09T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-10T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-11T00:00:00.000Z,10506,0,0,/boundary/1521463,Guatemala
2025-10-12T00:00:00.000Z,10579,0,0,/boundary/1521463,Guatemala
2025-10-13T00:00:00.000Z,10579,0,0,/boundary/1521463,Guatemala
2025-10-14T00:00:00.000Z,10579,0,0,/boundary/1521463,Guatemala
2025-10-15T00:00:00.000Z,10580,0,0,/boundary/1521463,Guatemala
2025-10-16T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-17T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-18T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-19T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-20T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-21T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-22T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-23T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-24T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-25T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-26T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-27T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-28T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-29T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-30T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-10-31T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-01T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-02T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-03T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-04T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-05T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-06T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-07T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-08T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-09T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-10T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-11T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-12T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-13T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-14T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2025-11-15T00:00:00.000Z,10585,0,0,/boundary/1521463,Guatemala
2024-01-01T00:00:00.000Z,2893,0,0,/boundary/192778,Guinea
2024-02-01T00:00:00.000Z,2893,0,0,/boundary/192778,Guinea
2024-03-01T00:00:00.000Z,2893,0,0,/boundary/192778,Guinea
2024-04-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-05-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-06-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-07-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-08-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-09-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-10-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-11-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2024-12-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2025-01-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2025-02-01T00:00:00.000Z,2894,0,0,/boundary/192778,Guinea
2025-03-01T00:00:00.000Z,2899,0,0,/boundary/192778,Guinea
2025-04-01T00:00:00.000Z,2899,0,0,/boundary/192778,Guinea
2025-05-01T00:00:00.000Z,2901,0,0,/boundary/192778,Guinea
2025-06-01T00:00:00.000Z,2901,0,0,/boundary/192778,Guinea
2025-07-01T00:00:00.000Z,2901,0,0,/boundary/192778,Guinea
2025-08-01T00:00:00.000Z,2901,0,0,/boundary/192778,Guinea
2025-09-01T00:00:00.000Z,2901,0,0,/boundary/192778,Guinea
2025-10-01T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-02T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-03T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-04T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-05T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-06T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-07T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-08T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-09T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-10T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-11T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-12T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-13T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-14T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-15T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-16T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-17T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-18T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-19T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-20T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-21T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-22T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-23T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-24T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-25T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-26T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-27T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-28T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-29T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-30T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-10-31T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-01T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-02T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-03T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-04T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-05T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-06T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-07T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-08T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-09T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-10T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-11T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-12T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-13T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-14T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2025-11-15T00:00:00.000Z,3211,0,0,/boundary/192778,Guinea
2024-01-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-02-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-03-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-04-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-05-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-06-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-07-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-08-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-09-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-10-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-11-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-12-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-01-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-02-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-03-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-04-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-05-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-06-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-07-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-08-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-09-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-02T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-03T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-04T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-05T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-06T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-07T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-08T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-09T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-10T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-11T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-12T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-13T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-14T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-15T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-16T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-17T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-18T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-19T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-20T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-21T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-22T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-23T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-24T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-25T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-26T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-27T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-28T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-29T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-30T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-10-31T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-01T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-02T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-03T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-04T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-05T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-06T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-07T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-08T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-09T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-10T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-11T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-12T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-13T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-14T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2025-11-15T00:00:00.000Z,462,0,0,/boundary/192776,Guinea-Bissau
2024-01-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-02-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-03-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-04-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-05-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-06-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-07-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-08-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-09-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-10-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-11-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2024-12-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-01-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-02-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-03-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-04-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-05-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-06-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-07-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
2025-08-01T00:00:00.000Z,28,0,0,/boundary/287083,Guyana
