x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.generation.amount,labels.generation.length,labels.generation.area,labels.industrial.amount,labels.industrial.length,labels.industrial.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,id_relation,Pays
2025-09-01T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-10-01T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-01T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-02T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-03T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-04T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-05T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-06T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-07T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-08T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-09T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-10T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-11T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-12T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-13T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-14T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-15T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-16T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-17T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-18T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-19T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-20T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-21T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-22T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-23T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-24T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-25T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-26T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2025-11-27T00:00:00.000Z,255,32959.5895629468,703971.105747859,18,4380.71060954932,68237.2779359408,,,,1,355.598705609288,6727.89770564809,28,11997.27914438,388891.113544427,/boundary/53292,Albania
2024-01-01T00:00:00.000Z,633,237308.770912934,9753878.785074,78,20729.2066864516,514031.625445948,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153029.896940316,7235875.10199673,/boundary/192756,Algeria
2024-02-01T00:00:00.000Z,634,237712.758550973,9764346.34714816,78,20729.2066864516,514031.625445948,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153029.896940316,7235875.10199673,/boundary/192756,Algeria
2024-03-01T00:00:00.000Z,637,238533.187414935,9786467.51740291,78,20729.2066864516,514031.625445948,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.56083696,7237958.34481343,/boundary/192756,Algeria
2024-04-01T00:00:00.000Z,638,240029.866811742,9921696.01092007,78,20729.2066864516,514031.625445948,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.56083696,7237958.34481343,/boundary/192756,Algeria
2024-05-01T00:00:00.000Z,638,240029.866811742,9921696.01092007,77,20617.3566494187,513259.66956392,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.56083696,7237958.34481343,/boundary/192756,Algeria
2024-06-01T00:00:00.000Z,639,240048.012612446,9921715.65488276,77,20617.3566494187,513259.66956392,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.56083696,7237958.34481343,/boundary/192756,Algeria
2024-07-01T00:00:00.000Z,641,240247.366846097,9923399.07919536,77,20617.3566494187,513259.66956392,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.56083696,7237958.34481343,/boundary/192756,Algeria
2024-08-01T00:00:00.000Z,643,240959.88255514,9938566.3503275,77,20617.3566494187,513259.66956392,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.560837011,7237958.45389336,/boundary/192756,Algeria
2024-09-01T00:00:00.000Z,643,240959.88255514,9938566.3503275,77,20617.3566494187,513259.66956392,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,269,153049.560837011,7237958.45389336,/boundary/192756,Algeria
2024-10-01T00:00:00.000Z,728,243002.004081268,9941662.25864444,76,19953.9704394665,490199.179677621,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,270,153456.613384912,7248312.88953706,/boundary/192756,Algeria
2024-11-01T00:00:00.000Z,728,243009.745805717,9943025.03779803,76,19953.9704394665,490199.179677621,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,270,153464.355109361,7249675.66869064,/boundary/192756,Algeria
2024-12-01T00:00:00.000Z,731,244666.887179659,10013494.014158,77,20146.3897982179,492432.650062264,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,270,153464.355109361,7249675.66869064,/boundary/192756,Algeria
2025-01-01T00:00:00.000Z,731,244666.887180504,10013494.0374639,78,20303.5067458607,493575.723014109,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,277,157213.691418961,7453336.21131719,/boundary/192756,Algeria
2025-02-01T00:00:00.000Z,735,246087.715533833,10046074.0114292,78,20303.5067458607,493575.723014109,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,279,157748.65533324,7461976.04678711,/boundary/192756,Algeria
2025-03-01T00:00:00.000Z,739,247725.902007142,10097654.2766627,78,20303.5067458607,493575.723014109,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,279,157748.65533324,7461976.04678711,/boundary/192756,Algeria
2025-04-01T00:00:00.000Z,742,250619.462273551,10296046.6824818,79,20777.8606847853,507148.821628535,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,282,161465.98777686,7730472.12757231,/boundary/192756,Algeria
2025-05-01T00:00:00.000Z,748,253039.148618358,10393897.5042662,79,20777.8606847853,507148.821628535,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,285,162946.315194827,7774667.67900852,/boundary/192756,Algeria
2025-06-01T00:00:00.000Z,752,253054.750757401,10388667.911511,79,20777.8606847853,507148.821628535,4,1495.16184213956,50001.3705867572,49,10366.1271145075,187022.172373204,287,163431.598651442,7786308.03689642,/boundary/192756,Algeria
2025-07-01T00:00:00.000Z,759,255096.973564918,10433814.0157363,81,21438.4750265857,522205.479072341,4,1495.16184213956,50001.3705867572,50,10539.2644264974,188917.471178192,288,164082.427949748,7809843.96979322,/boundary/192756,Algeria
2025-08-01T00:00:00.000Z,759,255096.973564918,10433814.0157363,81,21438.4750265857,522205.479072341,4,1495.16184213956,50001.3705867572,50,10539.2644264974,188917.471178192,288,164082.427949748,7809843.96979322,/boundary/192756,Algeria
2025-09-01T00:00:00.000Z,762,255876.536462754,10447821.3103836,81,21438.4750265857,522205.479072341,4,1495.16184213956,50001.3705867572,50,10539.2644264974,188917.471178192,289,164082.42795011,7809843.78990357,/boundary/192756,Algeria
2025-10-01T00:00:00.000Z,766,257622.668420114,10499566.0316291,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,50,10539.2644264974,188917.471178192,293,165828.55990747,7861588.51114913,/boundary/192756,Algeria
2025-11-01T00:00:00.000Z,767,257698.703419506,10499917.6917308,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165828.55990747,7861588.51114913,/boundary/192756,Algeria
2025-11-02T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-03T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-04T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-05T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-06T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-07T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-08T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-09T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-10T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-11T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-12T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-13T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-14T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-15T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-16T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-17T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-18T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-19T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-20T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-21T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-22T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,293,165824.716455659,7861050.28643283,/boundary/192756,Algeria
2025-11-23T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,294,166089.386919363,7865425.84184406,/boundary/192756,Algeria
2025-11-24T00:00:00.000Z,767,257694.859967696,10499379.4670145,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,294,166089.386919363,7865425.84184406,/boundary/192756,Algeria
2025-11-25T00:00:00.000Z,767,257694.859968444,10499379.2193122,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,294,166089.386920111,7865425.59414175,/boundary/192756,Algeria
2025-11-26T00:00:00.000Z,767,257694.859968444,10499379.2193122,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,294,166089.386920111,7865425.59414174,/boundary/192756,Algeria
2025-11-27T00:00:00.000Z,767,257694.859968444,10499379.2193122,82,21862.8719988178,532202.234427245,4,1495.16184213956,50001.3705867572,51,10615.2994258896,189269.131279864,294,166089.386920111,7865425.59414175,/boundary/192756,Algeria
2024-01-01T00:00:00.000Z,3,596.855998796334,10214.4359347497,,,,,,,,,,,,,/boundary/9407,Andorra
2024-02-01T00:00:00.000Z,3,596.855998796334,10214.4359347497,,,,,,,,,,,,,/boundary/9407,Andorra
