x,amount,amount_1d,amount_30d,id_relation,Pays
2024-08-01T00:00:00.000Z,37,1,7,/boundary/114686,Mexico
2024-09-01T00:00:00.000Z,42,1,10,/boundary/114686,Mexico
2024-10-01T00:00:00.000Z,44,2,7,/boundary/114686,Mexico
2024-11-01T00:00:00.000Z,50,0,9,/boundary/114686,Mexico
2024-12-01T00:00:00.000Z,51,0,5,/boundary/114686,Mexico
2025-01-01T00:00:00.000Z,59,2,11,/boundary/114686,Mexico
2025-02-01T00:00:00.000Z,66,0,10,/boundary/114686,Mexico
2025-03-01T00:00:00.000Z,71,0,9,/boundary/114686,Mexico
2025-04-01T00:00:00.000Z,78,1,10,/boundary/114686,Mexico
2025-05-01T00:00:00.000Z,88,1,15,/boundary/114686,Mexico
2025-06-01T00:00:00.000Z,91,1,8,/boundary/114686,Mexico
2025-07-01T00:00:00.000Z,95,0,10,/boundary/114686,Mexico
2025-08-01T00:00:00.000Z,99,1,8,/boundary/114686,Mexico
2025-09-01T00:00:00.000Z,108,0,12,/boundary/114686,Mexico
2025-10-01T00:00:00.000Z,116,0,12,/boundary/114686,Mexico
2025-11-01T00:00:00.000Z,132,0,25,/boundary/114686,Mexico
2025-11-02T00:00:00.000Z,132,0,24,/boundary/114686,Mexico
2025-11-03T00:00:00.000Z,132,0,22,/boundary/114686,Mexico
2025-11-04T00:00:00.000Z,132,0,21,/boundary/114686,Mexico
2025-11-05T00:00:00.000Z,132,1,21,/boundary/114686,Mexico
2025-11-06T00:00:00.000Z,132,1,21,/boundary/114686,Mexico
2025-11-07T00:00:00.000Z,132,1,20,/boundary/114686,Mexico
2025-11-08T00:00:00.000Z,132,1,20,/boundary/114686,Mexico
2025-11-09T00:00:00.000Z,132,1,19,/boundary/114686,Mexico
2025-11-10T00:00:00.000Z,132,1,17,/boundary/114686,Mexico
2025-11-11T00:00:00.000Z,132,0,16,/boundary/114686,Mexico
2025-11-12T00:00:00.000Z,132,0,15,/boundary/114686,Mexico
2025-11-13T00:00:00.000Z,132,1,14,/boundary/114686,Mexico
2025-11-14T00:00:00.000Z,132,1,15,/boundary/114686,Mexico
2025-11-15T00:00:00.000Z,132,1,15,/boundary/114686,Mexico
2025-11-16T00:00:00.000Z,132,0,14,/boundary/114686,Mexico
2025-11-17T00:00:00.000Z,132,0,14,/boundary/114686,Mexico
2025-11-18T00:00:00.000Z,132,2,14,/boundary/114686,Mexico
2025-11-19T00:00:00.000Z,132,1,15,/boundary/114686,Mexico
2025-11-20T00:00:00.000Z,132,0,14,/boundary/114686,Mexico
2025-11-21T00:00:00.000Z,132,1,10,/boundary/114686,Mexico
2025-11-22T00:00:00.000Z,133,3,11,/boundary/114686,Mexico
2025-11-23T00:00:00.000Z,136,4,13,/boundary/114686,Mexico
2025-11-24T00:00:00.000Z,136,0,13,/boundary/114686,Mexico
2025-11-25T00:00:00.000Z,136,1,13,/boundary/114686,Mexico
2025-11-26T00:00:00.000Z,140,6,18,/boundary/114686,Mexico
2025-11-27T00:00:00.000Z,140,0,18,/boundary/114686,Mexico
2024-01-01T00:00:00.000Z,0,0,7,/boundary/58974,Moldova
2024-02-01T00:00:00.000Z,6,0,6,/boundary/58974,Moldova
2024-03-01T00:00:00.000Z,6,1,4,/boundary/58974,Moldova
2024-04-01T00:00:00.000Z,7,0,3,/boundary/58974,Moldova
2024-05-01T00:00:00.000Z,9,0,3,/boundary/58974,Moldova
2024-06-01T00:00:00.000Z,11,0,4,/boundary/58974,Moldova
2024-07-01T00:00:00.000Z,11,0,4,/boundary/58974,Moldova
2024-08-01T00:00:00.000Z,13,1,4,/boundary/58974,Moldova
2024-09-01T00:00:00.000Z,13,0,2,/boundary/58974,Moldova
2024-10-01T00:00:00.000Z,14,0,3,/boundary/58974,Moldova
2024-11-01T00:00:00.000Z,15,0,5,/boundary/58974,Moldova
2024-12-01T00:00:00.000Z,18,0,5,/boundary/58974,Moldova
2025-01-01T00:00:00.000Z,18,0,2,/boundary/58974,Moldova
2025-02-01T00:00:00.000Z,20,1,3,/boundary/58974,Moldova
2025-03-01T00:00:00.000Z,21,1,3,/boundary/58974,Moldova
2025-04-01T00:00:00.000Z,22,0,3,/boundary/58974,Moldova
2025-05-01T00:00:00.000Z,22,1,2,/boundary/58974,Moldova
2025-06-01T00:00:00.000Z,23,0,3,/boundary/58974,Moldova
2025-07-01T00:00:00.000Z,24,1,3,/boundary/58974,Moldova
2025-08-01T00:00:00.000Z,25,0,5,/boundary/58974,Moldova
2025-09-01T00:00:00.000Z,28,0,5,/boundary/58974,Moldova
2025-10-01T00:00:00.000Z,28,1,2,/boundary/58974,Moldova
2025-11-01T00:00:00.000Z,29,1,2,/boundary/58974,Moldova
2025-11-02T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-03T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-04T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-05T00:00:00.000Z,29,1,2,/boundary/58974,Moldova
2025-11-06T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-07T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-08T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-09T00:00:00.000Z,29,0,2,/boundary/58974,Moldova
2025-11-10T00:00:00.000Z,30,1,3,/boundary/58974,Moldova
2025-11-11T00:00:00.000Z,30,0,3,/boundary/58974,Moldova
2025-11-12T00:00:00.000Z,30,0,3,/boundary/58974,Moldova
2025-11-13T00:00:00.000Z,30,0,3,/boundary/58974,Moldova
2025-11-14T00:00:00.000Z,30,0,2,/boundary/58974,Moldova
2025-11-15T00:00:00.000Z,30,1,2,/boundary/58974,Moldova
2025-11-16T00:00:00.000Z,30,0,2,/boundary/58974,Moldova
2025-11-17T00:00:00.000Z,31,1,3,/boundary/58974,Moldova
2025-11-18T00:00:00.000Z,31,0,3,/boundary/58974,Moldova
2025-11-19T00:00:00.000Z,31,0,3,/boundary/58974,Moldova
2025-11-20T00:00:00.000Z,31,0,3,/boundary/58974,Moldova
2025-11-21T00:00:00.000Z,31,1,4,/boundary/58974,Moldova
2025-11-22T00:00:00.000Z,31,1,4,/boundary/58974,Moldova
2025-11-23T00:00:00.000Z,31,2,4,/boundary/58974,Moldova
2025-11-24T00:00:00.000Z,31,1,4,/boundary/58974,Moldova
2025-11-25T00:00:00.000Z,31,1,4,/boundary/58974,Moldova
2025-11-26T00:00:00.000Z,31,0,4,/boundary/58974,Moldova
2025-11-27T00:00:00.000Z,31,0,4,/boundary/58974,Moldova
2024-01-01T00:00:00.000Z,0,0,1,/boundary/161033,Mongolia
2024-03-01T00:00:00.000Z,1,0,1,/boundary/161033,Mongolia
2024-04-01T00:00:00.000Z,4,0,3,/boundary/161033,Mongolia
2024-05-01T00:00:00.000Z,4,0,0,/boundary/161033,Mongolia
2024-06-01T00:00:00.000Z,6,0,2,/boundary/161033,Mongolia
2024-07-01T00:00:00.000Z,6,0,0,/boundary/161033,Mongolia
2024-08-01T00:00:00.000Z,7,0,1,/boundary/161033,Mongolia
2024-09-01T00:00:00.000Z,8,0,1,/boundary/161033,Mongolia
2024-10-01T00:00:00.000Z,9,0,2,/boundary/161033,Mongolia
2024-11-01T00:00:00.000Z,11,0,3,/boundary/161033,Mongolia
2024-12-01T00:00:00.000Z,12,0,4,/boundary/161033,Mongolia
2025-01-01T00:00:00.000Z,13,0,2,/boundary/161033,Mongolia
2025-02-01T00:00:00.000Z,14,0,2,/boundary/161033,Mongolia
2025-03-01T00:00:00.000Z,17,0,3,/boundary/161033,Mongolia
2025-04-01T00:00:00.000Z,19,0,2,/boundary/161033,Mongolia
2025-05-01T00:00:00.000Z,20,0,1,/boundary/161033,Mongolia
2025-06-01T00:00:00.000Z,21,0,2,/boundary/161033,Mongolia
2025-07-01T00:00:00.000Z,22,1,2,/boundary/161033,Mongolia
2025-08-01T00:00:00.000Z,24,0,4,/boundary/161033,Mongolia
2025-09-01T00:00:00.000Z,27,0,4,/boundary/161033,Mongolia
2025-10-01T00:00:00.000Z,27,0,1,/boundary/161033,Mongolia
2025-11-01T00:00:00.000Z,28,0,1,/boundary/161033,Mongolia
2025-11-02T00:00:00.000Z,28,0,1,/boundary/161033,Mongolia
2025-11-03T00:00:00.000Z,28,0,1,/boundary/161033,Mongolia
2025-11-04T00:00:00.000Z,28,0,1,/boundary/161033,Mongolia
2025-11-05T00:00:00.000Z,28,1,2,/boundary/161033,Mongolia
2025-11-06T00:00:00.000Z,28,0,2,/boundary/161033,Mongolia
2025-11-07T00:00:00.000Z,29,2,3,/boundary/161033,Mongolia
2025-11-08T00:00:00.000Z,29,1,3,/boundary/161033,Mongolia
2025-11-09T00:00:00.000Z,30,1,4,/boundary/161033,Mongolia
2025-11-10T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-11T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-12T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-13T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-14T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-15T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-16T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-17T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-18T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-19T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-20T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-21T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-22T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-23T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-24T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-25T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-26T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2025-11-27T00:00:00.000Z,30,0,4,/boundary/161033,Mongolia
2024-02-01T00:00:00.000Z,1,0,1,/boundary/53296,Montenegro
2024-03-01T00:00:00.000Z,2,2,2,/boundary/53296,Montenegro
2024-04-01T00:00:00.000Z,2,0,1,/boundary/53296,Montenegro
2024-05-01T00:00:00.000Z,2,1,1,/boundary/53296,Montenegro
2024-06-01T00:00:00.000Z,4,1,3,/boundary/53296,Montenegro
2024-07-01T00:00:00.000Z,4,0,1,/boundary/53296,Montenegro
2024-08-01T00:00:00.000Z,5,1,3,/boundary/53296,Montenegro
2024-09-01T00:00:00.000Z,7,0,3,/boundary/53296,Montenegro
2024-10-01T00:00:00.000Z,7,0,2,/boundary/53296,Montenegro
2024-11-01T00:00:00.000Z,7,0,1,/boundary/53296,Montenegro
2024-12-01T00:00:00.000Z,8,1,3,/boundary/53296,Montenegro
2025-01-01T00:00:00.000Z,8,0,1,/boundary/53296,Montenegro
2025-02-01T00:00:00.000Z,9,0,2,/boundary/53296,Montenegro
2025-03-01T00:00:00.000Z,10,0,2,/boundary/53296,Montenegro
2025-04-01T00:00:00.000Z,11,0,3,/boundary/53296,Montenegro
2025-05-01T00:00:00.000Z,12,0,3,/boundary/53296,Montenegro
2025-06-01T00:00:00.000Z,14,1,3,/boundary/53296,Montenegro
2025-07-01T00:00:00.000Z,14,0,2,/boundary/53296,Montenegro
2025-08-01T00:00:00.000Z,16,0,4,/boundary/53296,Montenegro
2025-09-01T00:00:00.000Z,18,2,3,/boundary/53296,Montenegro
2025-10-01T00:00:00.000Z,18,0,1,/boundary/53296,Montenegro
2025-11-01T00:00:00.000Z,20,1,3,/boundary/53296,Montenegro
2025-11-02T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-03T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-04T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-05T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-06T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-07T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-08T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-09T00:00:00.000Z,20,0,3,/boundary/53296,Montenegro
2025-11-10T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-11T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-12T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-13T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-14T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-15T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-16T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-17T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-18T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-19T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-20T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-21T00:00:00.000Z,20,0,2,/boundary/53296,Montenegro
2025-11-22T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2025-11-23T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2025-11-24T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2025-11-25T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2025-11-26T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2025-11-27T00:00:00.000Z,20,0,1,/boundary/53296,Montenegro
2024-01-01T00:00:00.000Z,0,2,12,/boundary/3630439,Morocco
2024-02-01T00:00:00.000Z,11,0,11,/boundary/3630439,Morocco
2024-03-01T00:00:00.000Z,27,1,17,/boundary/3630439,Morocco
2024-04-01T00:00:00.000Z,42,0,16,/boundary/3630439,Morocco
2024-05-01T00:00:00.000Z,52,0,11,/boundary/3630439,Morocco
2024-06-01T00:00:00.000Z,56,0,7,/boundary/3630439,Morocco
2024-07-01T00:00:00.000Z,57,0,2,/boundary/3630439,Morocco
2024-08-01T00:00:00.000Z,57,0,2,/boundary/3630439,Morocco
2024-09-01T00:00:00.000Z,60,0,5,/boundary/3630439,Morocco
2024-10-01T00:00:00.000Z,61,0,2,/boundary/3630439,Morocco
2024-11-01T00:00:00.000Z,64,1,3,/boundary/3630439,Morocco
2024-12-01T00:00:00.000Z,69,0,6,/boundary/3630439,Morocco
2025-01-01T00:00:00.000Z,71,0,3,/boundary/3630439,Morocco
2025-02-01T00:00:00.000Z,73,0,3,/boundary/3630439,Morocco
2025-03-01T00:00:00.000Z,74,1,2,/boundary/3630439,Morocco
2025-04-01T00:00:00.000Z,78,2,4,/boundary/3630439,Morocco
2025-05-01T00:00:00.000Z,88,2,16,/boundary/3630439,Morocco
2025-06-01T00:00:00.000Z,90,0,6,/boundary/3630439,Morocco
2025-07-01T00:00:00.000Z,94,0,5,/boundary/3630439,Morocco
2025-08-01T00:00:00.000Z,96,0,3,/boundary/3630439,Morocco
2025-09-01T00:00:00.000Z,99,0,5,/boundary/3630439,Morocco
2025-10-01T00:00:00.000Z,100,1,5,/boundary/3630439,Morocco
2025-11-01T00:00:00.000Z,101,1,1,/boundary/3630439,Morocco
2025-11-02T00:00:00.000Z,102,2,2,/boundary/3630439,Morocco
2025-11-03T00:00:00.000Z,102,1,3,/boundary/3630439,Morocco
2025-11-04T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-05T00:00:00.000Z,102,1,3,/boundary/3630439,Morocco
2025-11-06T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-07T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-08T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-09T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-10T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-11T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-12T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-13T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-14T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-15T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-16T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-17T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-18T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-19T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-20T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-21T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-22T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-23T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-24T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-25T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-26T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2025-11-27T00:00:00.000Z,102,0,3,/boundary/3630439,Morocco
2024-01-01T00:00:00.000Z,0,0,4,/boundary/195273,Mozambique
2024-02-01T00:00:00.000Z,1,0,1,/boundary/195273,Mozambique
2024-03-01T00:00:00.000Z,1,0,0,/boundary/195273,Mozambique
2024-04-01T00:00:00.000Z,2,0,1,/boundary/195273,Mozambique
2024-05-01T00:00:00.000Z,3,0,1,/boundary/195273,Mozambique
2024-06-01T00:00:00.000Z,5,0,2,/boundary/195273,Mozambique
2024-07-01T00:00:00.000Z,5,0,1,/boundary/195273,Mozambique
2024-08-01T00:00:00.000Z,10,0,4,/boundary/195273,Mozambique
2024-09-01T00:00:00.000Z,11,0,3,/boundary/195273,Mozambique
2024-10-01T00:00:00.000Z,11,0,0,/boundary/195273,Mozambique
2024-11-01T00:00:00.000Z,12,0,1,/boundary/195273,Mozambique
2024-12-01T00:00:00.000Z,13,0,1,/boundary/195273,Mozambique
2025-01-01T00:00:00.000Z,13,0,2,/boundary/195273,Mozambique
2025-02-01T00:00:00.000Z,14,0,1,/boundary/195273,Mozambique
2025-03-01T00:00:00.000Z,15,0,1,/boundary/195273,Mozambique
2025-04-01T00:00:00.000Z,17,0,2,/boundary/195273,Mozambique
2025-05-01T00:00:00.000Z,21,0,7,/boundary/195273,Mozambique
2025-06-01T00:00:00.000Z,22,0,2,/boundary/195273,Mozambique
2025-07-01T00:00:00.000Z,26,0,5,/boundary/195273,Mozambique
2025-08-01T00:00:00.000Z,26,0,2,/boundary/195273,Mozambique
2025-09-01T00:00:00.000Z,28,0,3,/boundary/195273,Mozambique
2025-10-01T00:00:00.000Z,28,0,0,/boundary/195273,Mozambique
2025-11-01T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-02T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-03T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-04T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-05T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-06T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-07T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-08T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-09T00:00:00.000Z,29,1,2,/boundary/195273,Mozambique
2025-11-10T00:00:00.000Z,29,0,2,/boundary/195273,Mozambique
2025-11-11T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-12T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-13T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-14T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-15T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-16T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-17T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-18T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-19T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-20T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-21T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-22T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-23T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-24T00:00:00.000Z,29,0,1,/boundary/195273,Mozambique
2025-11-25T00:00:00.000Z,30,1,2,/boundary/195273,Mozambique
2025-11-26T00:00:00.000Z,30,0,2,/boundary/195273,Mozambique
2025-11-27T00:00:00.000Z,30,0,2,/boundary/195273,Mozambique
2024-01-01T00:00:00.000Z,0,0,3,/boundary/50371,Myanmar
2024-02-01T00:00:00.000Z,1,0,1,/boundary/50371,Myanmar
2024-03-01T00:00:00.000Z,2,0,1,/boundary/50371,Myanmar
2024-04-01T00:00:00.000Z,6,1,4,/boundary/50371,Myanmar
2024-05-01T00:00:00.000Z,9,0,4,/boundary/50371,Myanmar
2024-06-01T00:00:00.000Z,10,0,2,/boundary/50371,Myanmar
2024-07-01T00:00:00.000Z,12,0,2,/boundary/50371,Myanmar
2024-08-01T00:00:00.000Z,14,0,3,/boundary/50371,Myanmar
2024-09-01T00:00:00.000Z,14,0,1,/boundary/50371,Myanmar
2024-10-01T00:00:00.000Z,15,0,1,/boundary/50371,Myanmar
2024-11-01T00:00:00.000Z,19,1,4,/boundary/50371,Myanmar
2024-12-01T00:00:00.000Z,20,0,1,/boundary/50371,Myanmar
2025-01-01T00:00:00.000Z,22,0,3,/boundary/50371,Myanmar
2025-02-01T00:00:00.000Z,23,0,3,/boundary/50371,Myanmar
2025-03-01T00:00:00.000Z,24,0,2,/boundary/50371,Myanmar
2025-04-01T00:00:00.000Z,26,1,4,/boundary/50371,Myanmar
2025-05-01T00:00:00.000Z,38,0,14,/boundary/50371,Myanmar
2025-06-01T00:00:00.000Z,44,1,13,/boundary/50371,Myanmar
2025-07-01T00:00:00.000Z,48,0,8,/boundary/50371,Myanmar
2025-08-01T00:00:00.000Z,52,0,6,/boundary/50371,Myanmar
2025-09-01T00:00:00.000Z,56,0,6,/boundary/50371,Myanmar
2025-10-01T00:00:00.000Z,61,0,7,/boundary/50371,Myanmar
2025-11-01T00:00:00.000Z,65,1,8,/boundary/50371,Myanmar
2025-11-02T00:00:00.000Z,65,0,8,/boundary/50371,Myanmar
2025-11-03T00:00:00.000Z,65,0,8,/boundary/50371,Myanmar
2025-11-04T00:00:00.000Z,65,0,8,/boundary/50371,Myanmar
2025-11-05T00:00:00.000Z,65,0,8,/boundary/50371,Myanmar
2025-11-06T00:00:00.000Z,67,4,10,/boundary/50371,Myanmar
2025-11-07T00:00:00.000Z,67,0,10,/boundary/50371,Myanmar
2025-11-08T00:00:00.000Z,68,1,11,/boundary/50371,Myanmar
2025-11-09T00:00:00.000Z,68,0,11,/boundary/50371,Myanmar
2025-11-10T00:00:00.000Z,68,0,11,/boundary/50371,Myanmar
2025-11-11T00:00:00.000Z,68,0,11,/boundary/50371,Myanmar
2025-11-12T00:00:00.000Z,68,1,11,/boundary/50371,Myanmar
2025-11-13T00:00:00.000Z,68,3,11,/boundary/50371,Myanmar
2025-11-14T00:00:00.000Z,69,1,12,/boundary/50371,Myanmar
2025-11-15T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-16T00:00:00.000Z,69,1,12,/boundary/50371,Myanmar
2025-11-17T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-18T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-19T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-20T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-21T00:00:00.000Z,69,1,11,/boundary/50371,Myanmar
2025-11-22T00:00:00.000Z,69,0,11,/boundary/50371,Myanmar
2025-11-23T00:00:00.000Z,69,0,8,/boundary/50371,Myanmar
2025-11-24T00:00:00.000Z,69,0,8,/boundary/50371,Myanmar
2025-11-25T00:00:00.000Z,69,1,8,/boundary/50371,Myanmar
2025-11-26T00:00:00.000Z,69,1,8,/boundary/50371,Myanmar
2025-11-27T00:00:00.000Z,69,0,8,/boundary/50371,Myanmar
2024-01-01T00:00:00.000Z,0,0,1,/boundary/195266,Namibia
2024-02-01T00:00:00.000Z,3,0,3,/boundary/195266,Namibia
2024-03-01T00:00:00.000Z,3,0,0,/boundary/195266,Namibia
2024-04-01T00:00:00.000Z,4,0,1,/boundary/195266,Namibia
2024-05-01T00:00:00.000Z,4,0,1,/boundary/195266,Namibia
2024-06-01T00:00:00.000Z,5,0,1,/boundary/195266,Namibia
2024-07-01T00:00:00.000Z,6,0,1,/boundary/195266,Namibia
2024-08-01T00:00:00.000Z,8,0,2,/boundary/195266,Namibia
2024-09-01T00:00:00.000Z,10,0,3,/boundary/195266,Namibia
2024-10-01T00:00:00.000Z,11,0,2,/boundary/195266,Namibia
2024-11-01T00:00:00.000Z,12,0,2,/boundary/195266,Namibia
2024-12-01T00:00:00.000Z,12,0,1,/boundary/195266,Namibia
2025-01-01T00:00:00.000Z,12,0,0,/boundary/195266,Namibia
2025-02-01T00:00:00.000Z,14,0,3,/boundary/195266,Namibia
2025-03-01T00:00:00.000Z,14,0,2,/boundary/195266,Namibia
2025-04-01T00:00:00.000Z,15,0,2,/boundary/195266,Namibia
2025-05-01T00:00:00.000Z,15,0,0,/boundary/195266,Namibia
2025-06-01T00:00:00.000Z,15,0,0,/boundary/195266,Namibia
2025-07-01T00:00:00.000Z,18,0,3,/boundary/195266,Namibia
2025-08-01T00:00:00.000Z,19,0,1,/boundary/195266,Namibia
2025-09-01T00:00:00.000Z,22,0,3,/boundary/195266,Namibia
2025-10-01T00:00:00.000Z,23,0,2,/boundary/195266,Namibia
2025-11-01T00:00:00.000Z,24,0,1,/boundary/195266,Namibia
2025-11-02T00:00:00.000Z,24,0,1,/boundary/195266,Namibia
2025-11-03T00:00:00.000Z,24,0,1,/boundary/195266,Namibia
2025-11-04T00:00:00.000Z,24,0,1,/boundary/195266,Namibia
2025-11-05T00:00:00.000Z,24,0,1,/boundary/195266,Namibia
2025-11-06T00:00:00.000Z,25,1,2,/boundary/195266,Namibia
2025-11-07T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-08T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-09T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-10T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-11T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-12T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-13T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-14T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-15T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-16T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-17T00:00:00.000Z,25,1,3,/boundary/195266,Namibia
2025-11-18T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-19T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-20T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-21T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-22T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-23T00:00:00.000Z,25,1,2,/boundary/195266,Namibia
2025-11-24T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
2025-11-25T00:00:00.000Z,25,0,2,/boundary/195266,Namibia
