x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,labels.transmission_overhead.amount,labels.transmission_overhead.length,labels.transmission_overhead.area,id_relation,Pays
2024-01-01T00:00:00.000Z,1104,8744.28560172454,2474.89324579295,,,,699,6192.98076117831,2474.89324579295,607,6151.6400693893,2474.89324579295,/boundary/307763,United Arab Emirates
2024-02-01T00:00:00.000Z,1223,8787.94690012994,2474.89324579295,,,,745,6207.53361978052,2474.89324579295,616,6106.36787243782,2474.89324579295,/boundary/307763,United Arab Emirates
2024-03-01T00:00:00.000Z,1256,8801.25098282641,7080.44811976608,11,30721.0167282577,0,760,6216.58484921426,2474.89324579295,618,6106.49510085032,2474.89324579295,/boundary/307763,United Arab Emirates
2024-04-01T00:00:00.000Z,1382,8861.65387382332,4605.55487397313,34,187433.97710757,0,901,6331.72163514226,0,704,6149.84674698158,0,/boundary/307763,United Arab Emirates
2024-05-01T00:00:00.000Z,1382,8863.12688729327,4605.55487397313,34,187433.97710757,0,901,6331.72163514316,0,704,6149.84674698248,0,/boundary/307763,United Arab Emirates
2024-06-01T00:00:00.000Z,1382,8863.1268872933,4605.55487397313,34,187433.97710757,0,901,6331.72163514319,0,704,6149.84674698251,0,/boundary/307763,United Arab Emirates
2024-07-01T00:00:00.000Z,1382,8863.53000433464,4605.55487397313,34,187433.97710757,0,901,6332.12475218453,0,704,6150.24986402385,0,/boundary/307763,United Arab Emirates
2024-08-01T00:00:00.000Z,1387,8873.56135732113,4605.55487397313,34,187433.97710757,0,904,6338.98439606207,0,704,6150.24986402398,0,/boundary/307763,United Arab Emirates
2024-09-01T00:00:00.000Z,1387,8873.7865155808,4605.55487397313,34,187433.97710757,0,904,6339.20955432153,0,704,6150.47502228344,0,/boundary/307763,United Arab Emirates
2024-10-01T00:00:00.000Z,1387,8873.79209090468,4605.55487397313,34,187433.97710757,0,904,6339.21509199112,0,704,6150.48055995303,0,/boundary/307763,United Arab Emirates
2024-11-01T00:00:00.000Z,1391,8858.37237406135,4605.55487397313,34,187433.97710757,0,908,6324.32599258858,0,707,6135.11077937184,0,/boundary/307763,United Arab Emirates
2024-12-01T00:00:00.000Z,1391,8858.37237406178,4605.55487397313,34,187433.97710757,0,908,6324.32599258901,0,707,6135.11077937227,0,/boundary/307763,United Arab Emirates
2025-01-01T00:00:00.000Z,1391,8858.43220388877,4605.55487397313,34,187433.97710757,0,908,6324.385822416,0,707,6135.11077937234,0,/boundary/307763,United Arab Emirates
2025-02-01T00:00:00.000Z,1391,8858.43220388911,4605.55487397313,34,187433.97710757,0,908,6324.38582241633,0,707,6135.11077937267,0,/boundary/307763,United Arab Emirates
2025-03-01T00:00:00.000Z,1391,8858.43220388923,4605.55487397313,34,187433.97710757,0,908,6324.38582241646,0,707,6135.11077937279,0,/boundary/307763,United Arab Emirates
2025-04-01T00:00:00.000Z,1443,8863.35760647223,4605.55487397313,38,187835.267470511,0,976,6330.30548865347,0,749,6139.24449949451,0,/boundary/307763,United Arab Emirates
2025-05-01T00:00:00.000Z,1443,8863.35760647223,4605.55487397313,38,187835.267470511,0,976,6330.30548865347,0,749,6139.24449949451,0,/boundary/307763,United Arab Emirates
2025-06-01T00:00:00.000Z,1443,8863.35760647279,4605.55487397313,38,187835.267470511,0,976,6330.30548865404,0,749,6139.24449949507,0,/boundary/307763,United Arab Emirates
2025-07-01T00:00:00.000Z,1446,8871.06021521315,4605.55487397313,38,187835.267470511,0,976,6330.30548865404,0,749,6139.24449949507,0,/boundary/307763,United Arab Emirates
2025-08-01T00:00:00.000Z,1446,8871.06021521315,4605.55487397313,38,187835.267470511,0,976,6330.30548865404,0,749,6139.24449949507,0,/boundary/307763,United Arab Emirates
2025-09-01T00:00:00.000Z,1446,8871.06021521315,4605.55487397313,38,187835.267470511,0,976,6330.30548865404,0,749,6139.24449949507,0,/boundary/307763,United Arab Emirates
2025-10-01T00:00:00.000Z,1446,8868.99720350088,4605.55487397313,38,187835.267470511,0,977,6330.18603384973,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-01T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-02T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-03T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-04T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-05T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-06T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-07T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-08T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-09T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-10T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-11T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-12T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-13T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-14T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-15T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-16T00:00:00.000Z,1446,8868.9972035009,4605.55487397313,38,187835.267470511,0,977,6330.18603384975,0,749,6139.07692884035,0,/boundary/307763,United Arab Emirates
2025-11-17T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-18T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-19T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-20T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-21T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-22T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-23T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-24T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.18608044059,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2025-11-25T00:00:00.000Z,1449,8884.88976642781,4605.55487397313,41,203727.783806435,0,977,6330.1860804406,0,749,6139.07697543119,0,/boundary/307763,United Arab Emirates
2025-11-26T00:00:00.000Z,1449,8884.8897664278,4605.55487397313,41,203727.783806435,0,977,6330.18608044059,0,749,6139.07697543119,0,/boundary/307763,United Arab Emirates
2025-11-27T00:00:00.000Z,1449,8884.8897664278,4605.55487397313,41,203727.783806435,0,977,6330.18608044059,0,749,6139.0769754312,0,/boundary/307763,United Arab Emirates
2024-01-01T00:00:00.000Z,17682,36823.1784741793,1185193.71709737,6214,6418046.10686636,0,9081,29303.9189061911,758610.669374336,7593,24499.7045905632,36619.4080270419,/boundary/62149,United Kingdom
2024-02-01T00:00:00.000Z,17718,36843.0161656042,1185193.71709737,6229,6438348.9080636,0,9084,29306.7934719109,758610.669374336,7595,24495.4998808265,36619.4080270419,/boundary/62149,United Kingdom
2024-03-01T00:00:00.000Z,17981,36951.0421287991,1185057.53014072,6300,6476156.08416674,0,9277,29367.9354202633,758474.482417692,7719,24506.2505845724,36483.2210703979,/boundary/62149,United Kingdom
2024-04-01T00:00:00.000Z,18276,37025.6238460246,1185057.53014072,6324,6485498.88747727,0,9509,29422.0464520888,758474.482417692,7862,24515.2116380225,36483.2210703979,/boundary/62149,United Kingdom
2024-05-01T00:00:00.000Z,18577,37027.891480315,1186770.62952766,6352,6491261.80190671,0,9828,29425.7487351436,760208.991896214,8135,24531.4181134015,38217.7305489203,/boundary/62149,United Kingdom
2024-06-01T00:00:00.000Z,18615,37689.9872954401,1186770.62952766,6360,6493029.90275149,0,9837,30089.0237704753,760208.991896214,8143,24531.5309782374,38217.7305489203,/boundary/62149,United Kingdom
2024-07-01T00:00:00.000Z,18940,37822.4995056541,1186770.44615497,6582,6626272.93750401,0,9874,30089.1577707177,760208.991896214,8168,24512.6307695993,38217.7305489203,/boundary/62149,United Kingdom
2024-08-01T00:00:00.000Z,21060,38666.9189824155,1187297.80173748,8333,7335052.54991608,520.384382987861,10291,30243.2723345556,760215.963095742,8452,24549.4215171522,38224.7017484477,/boundary/62149,United Kingdom
2024-09-01T00:00:00.000Z,21652,38962.9590969305,1187446.00267165,8892,7484549.64169113,520.384382987861,10311,30412.9669523682,760215.963095742,8475,24537.3771933799,38224.7017484477,/boundary/62149,United Kingdom
2024-10-01T00:00:00.000Z,22264,39246.5125352045,1181077.18304145,9301,7590219.58964225,520.384382987861,10453,30596.1918842158,753847.143465536,8601,24559.7502441105,31855.8821182421,/boundary/62149,United Kingdom
2024-11-01T00:00:00.000Z,23777,39644.9342142249,1181077.18304145,10666,7840390.87840825,520.384382987861,10585,30730.1481317504,753847.143465536,8694,24566.9049520944,31855.8821182421,/boundary/62149,United Kingdom
2024-12-01T00:00:00.000Z,24664,39187.2876108517,1181077.18304145,11364,7977391.70656087,520.384382987861,10773,30132.6828125086,753847.143465536,8867,24622.3618931197,31855.8821182421,/boundary/62149,United Kingdom
2025-01-01T00:00:00.000Z,26727,39560.2998467507,1181077.18304145,13275,8368361.37166213,520.384382987861,10945,30138.3034164615,753847.143465536,8991,24621.3186734223,31855.8821182421,/boundary/62149,United Kingdom
2025-02-01T00:00:00.000Z,29168,39560.7157712673,1181077.18304145,15718,8532223.1259812,520.384382987861,11017,30045.9787710957,753847.143465536,9034,24524.9530168072,31855.8821182421,/boundary/62149,United Kingdom
2025-03-01T00:00:00.000Z,29303,39653.7126887207,1181772.1068429,15830,8593621.32289629,1215.30818443792,11038,30093.9996853827,753847.143465536,9045,24556.4223773867,31855.8821182421,/boundary/62149,United Kingdom
2025-04-01T00:00:00.000Z,29492,39675.9156249299,1181772.1068429,15959,8653452.35110112,1215.30818443792,11069,30062.3211705397,753847.143465536,9079,24541.1749803279,31855.8821182421,/boundary/62149,United Kingdom
2025-05-01T00:00:00.000Z,29718,39771.5529093958,1181833.14984197,16122,8708447.5738899,1276.35118350992,11137,30167.0318005484,753847.143465536,9125,24619.7319018164,31855.8821182421,/boundary/62149,United Kingdom
2025-06-01T00:00:00.000Z,30896,40354.504479269,1182149.28216852,17104,8912313.35013689,1215.30818443792,11366,30504.8018190297,753847.143465536,9292,24599.2846562386,31855.8821182421,/boundary/62149,United Kingdom
2025-07-01T00:00:00.000Z,31749,40200.6102561836,462306.92366584,17836,9370045.02419715,1215.30818443792,11491,29919.5353907182,34042.1576395559,9401,24598.7130622478,34042.1576395559,/boundary/62149,United Kingdom
2025-08-01T00:00:00.000Z,32527,40342.1976175555,430041.928197291,18442,9530262.87794976,1215.30818443792,11707,29948.5083904518,34258.1754822095,9552,24610.2871671987,34258.1754822095,/boundary/62149,United Kingdom
2025-09-01T00:00:00.000Z,37778,41087.5694549173,430041.928197291,23403,10285752.6470853,1215.30818443792,11952,29973.3972105981,34258.1754822095,9703,24628.5772270164,34258.1754822095,/boundary/62149,United Kingdom
2025-10-01T00:00:00.000Z,38892,41486.3532163425,430041.928197291,24340,10667947.2125551,1215.30818443792,12136,30044.5534349389,34258.1754822095,9870,24646.6858598798,34258.1754822095,/boundary/62149,United Kingdom
2025-11-01T00:00:00.000Z,40582,41936.1363474525,430041.928197291,25709,11082541.9541771,1215.30818443792,12457,30122.5407121752,34258.1754822095,10154,24713.2055435864,34258.1754822095,/boundary/62149,United Kingdom
2025-11-02T00:00:00.000Z,40590,41968.4877936931,430041.928197291,25719,11085544.2321448,1215.30818443792,12456,30152.0989886028,34258.1754822095,10154,24713.2055435863,34258.1754822095,/boundary/62149,United Kingdom
2025-11-03T00:00:00.000Z,40599,41970.3422103079,430041.928197291,25724,11086952.4530986,1215.30818443792,12459,30152.3788111977,34258.1754822095,10155,24713.3392100765,34258.1754822095,/boundary/62149,United Kingdom
2025-11-04T00:00:00.000Z,40630,41979.5411314848,430041.928197291,25755,11096151.3742754,1215.30818443792,12459,30152.3788111977,34258.1754822095,10155,24713.3392100766,34258.1754822095,/boundary/62149,United Kingdom
2025-11-05T00:00:00.000Z,40681,41990.5347069407,430199.406389095,25796,11105655.0758717,1215.30818443792,12462,30152.5825445604,34415.6536740137,10158,24713.5429434392,34415.6536740137,/boundary/62149,United Kingdom
2025-11-06T00:00:00.000Z,40692,41996.2468958987,430199.406389095,25805,11110712.2931788,1215.30818443792,12463,30152.6839601973,34415.6536740137,10158,24713.5430976213,34415.6536740137,/boundary/62149,United Kingdom
2025-11-07T00:00:00.000Z,40710,42002.030002344,430199.406389095,25815,11116012.7215773,1215.30818443792,12471,30153.166638244,34415.6536740137,10162,24713.8503794862,34415.6536740137,/boundary/62149,United Kingdom
2025-11-08T00:00:00.000Z,40745,42010.612890622,430199.406389095,25845,11122900.9976937,1215.30818443792,12475,30154.8373938606,34415.6536740137,10165,24713.9247996264,34415.6536740137,/boundary/62149,United Kingdom
2025-11-09T00:00:00.000Z,40748,42000.2440310846,430199.406389095,25845,11122902.1376037,1215.30818443792,12477,30144.4024096686,34415.6536740137,10167,24703.4898154345,34415.6536740137,/boundary/62149,United Kingdom
2025-11-10T00:00:00.000Z,40751,42000.5006376128,430199.406389095,25846,11123002.1479586,1215.30818443792,12477,30144.4024171573,34415.6536740137,10167,24703.4898229232,34415.6536740137,/boundary/62149,United Kingdom
2025-11-11T00:00:00.000Z,40796,42001.3827773952,430199.406389095,25860,11126273.8273711,1215.30818443792,12508,30142.4150260813,34415.6536740137,10187,24703.8325090729,34415.6536740137,/boundary/62149,United Kingdom
2025-11-12T00:00:00.000Z,40862,42015.0707367122,430199.406389095,25893,11143028.2611919,1215.30818443792,12551,30143.9169996308,34415.6536740137,10221,24701.9943602529,34415.6536740137,/boundary/62149,United Kingdom
2025-11-13T00:00:00.000Z,40926,42036.8316131356,430199.406389095,25918,11162685.634612,1215.30818443792,12590,30146.020502634,34415.6536740137,10260,24704.1276753137,34415.6536740137,/boundary/62149,United Kingdom
2025-11-14T00:00:00.000Z,40984,42046.3579930762,430199.406389095,25970,11171784.174387,1215.30818443792,12596,30146.4483427995,34415.6536740137,10266,24704.5555154792,34415.6536740137,/boundary/62149,United Kingdom
2025-11-15T00:00:00.000Z,40999,42043.7440763291,430199.406389095,25970,11171784.174387,1215.30818443792,12611,30143.8344260525,34415.6536740137,10280,24701.5769901987,34415.6536740137,/boundary/62149,United Kingdom
2025-11-16T00:00:00.000Z,41185,42071.5993585,430199.406389095,26081,11204374.3409319,1215.30818443792,12696,30145.3815800439,34415.6536740137,10344,24698.156953997,34415.6536740137,/boundary/62149,United Kingdom
2025-11-17T00:00:00.000Z,41196,42071.5630467737,430199.406389095,26091,11204468.1609683,1215.30818443792,12696,30145.1952240189,34415.6536740137,10344,24697.970597972,34415.6536740137,/boundary/62149,United Kingdom
2025-11-18T00:00:00.000Z,41241,42085.6034744937,449583.678883608,26128,11217967.0634041,1215.30818443792,12703,30145.5078843661,53799.9261685264,10345,24697.4605166715,53799.9261685264,/boundary/62149,United Kingdom
2025-11-19T00:00:00.000Z,41280,42101.6129702249,449583.678883608,26169,11236724.6231404,1215.30818443792,12711,30145.6229709705,53799.9261685264,10351,24697.5469413709,53799.9261685264,/boundary/62149,United Kingdom
2025-11-20T00:00:00.000Z,41306,42104.8668184535,449583.678883608,26190,11240483.0786361,1215.30818443792,12712,30144.9138847903,53799.9261685264,10352,24696.8378551908,53799.9261685264,/boundary/62149,United Kingdom
2025-11-21T00:00:00.000Z,41331,42098.769057721,449583.678883608,26211,11248450.967344,1215.30818443792,12717,30130.5164834366,53799.9261685264,10354,24681.7329765733,53799.9261685264,/boundary/62149,United Kingdom
2025-11-22T00:00:00.000Z,41422,42104.4285562025,463081.653530394,26212,11248456.0573522,1215.30818443792,12805,30135.650801036,67297.9008153126,10415,24686.1688996838,67297.9008153126,/boundary/62149,United Kingdom
2025-11-23T00:00:00.000Z,41437,42109.2228955422,463081.653530394,26214,11252656.9509972,1215.30818443792,12818,30136.1854612944,67297.9008153126,10428,24686.7035599422,67297.9008153126,/boundary/62149,United Kingdom
2025-11-24T00:00:00.000Z,41435,42108.8786308022,463081.653530394,26212,11252312.6862572,1215.30818443792,12818,30136.1854612943,67297.9008153126,10428,24686.7035599422,67297.9008153126,/boundary/62149,United Kingdom
2025-11-25T00:00:00.000Z,41490,42120.9072720375,463081.653530394,26267,11264341.3274927,1215.30818443792,12818,30136.1854612943,67297.9008153126,10428,24686.703559942,67297.9008153126,/boundary/62149,United Kingdom
2025-11-26T00:00:00.000Z,41597,42112.8471466295,463081.653530394,26358,11286002.2268045,1215.30818443792,12840,30106.5903080216,67297.9008153126,10450,24657.128051209,67297.9008153126,/boundary/62149,United Kingdom
2025-11-27T00:00:00.000Z,41659,42128.1843440723,463081.653530394,26419,11301329.4468971,1215.30818443792,12840,30106.5890325277,67297.9008153126,10450,24657.1267757151,67297.9008153126,/boundary/62149,United Kingdom
2024-01-01T00:00:00.000Z,214063,795828.461293359,7361460.50008108,14372,35715845.4124992,2911632.03218612,164249,676820.927885042,3098273.97648028,162837,674641.289749207,3098273.97648028,/boundary/148838,United States of America
2024-02-01T00:00:00.000Z,217048,799043.070897749,7482920.40713516,15272,36626487.9332707,2911698.1952566,167119,681573.898758264,3220573.53701072,165679,679370.496602927,3220573.53701072,/boundary/148838,United States of America
2024-03-01T00:00:00.000Z,225748,804730.903913546,7629768.53492205,16413,37898665.6729844,2911698.1952566,175714,690724.515106113,3366790.47665996,174166,688432.68238144,3366790.47665996,/boundary/148838,United States of America
2024-04-01T00:00:00.000Z,229851,810689.756984975,7727884.47898125,17832,39249387.1106259,2911698.1952566,178745,697131.38323577,3464906.42071916,176931,694711.369176733,3464906.42071916,/boundary/148838,United States of America
2024-05-01T00:00:00.000Z,235030,818638.367712258,8567244.29959923,18641,40524309.2621665,2911698.1952566,183350,705566.26158033,3623920.7225176,181404,703090.94314526,3623920.7225176,/boundary/148838,United States of America
2024-06-01T00:00:00.000Z,239649,824145.169505315,8739982.26222228,19289,41244740.5648724,2912724.02019115,187678,712042.703791279,3806288.46194243,185673,709506.937684385,3806288.46194243,/boundary/148838,United States of America
2024-07-01T00:00:00.000Z,244152,828673.609957775,8775716.50468288,19551,41855478.221273,2912724.02019115,191992,717430.401166734,3854274.69181665,189828,714640.90253193,3854274.69181665,/boundary/148838,United States of America
2024-08-01T00:00:00.000Z,246412,833903.774257833,9179644.53677433,20118,43188627.7931856,2912724.02019115,193777,723452.306194089,4258358.38886069,191594,720820.936419784,4258358.38886069,/boundary/148838,United States of America
2024-09-01T00:00:00.000Z,248738,836365.669469927,9318458.1997314,20458,43658788.2934484,2912893.68535149,195959,726885.482214962,4396634.05008445,193747,724213.441757999,4396634.05008445,/boundary/148838,United States of America
2024-10-01T00:00:00.000Z,251476,840381.807676178,9390838.81865059,21102,45219734.8582764,2912893.68535149,198385,731429.725917664,4445872.56422478,196157,728653.462595303,4445872.56422478,/boundary/148838,United States of America
2024-11-01T00:00:00.000Z,254094,844915.674989951,9406475.30635693,21834,46727469.5455951,2913821.73034222,200445,736072.762079822,4460581.05057748,198204,733102.145096175,4460581.05057748,/boundary/148838,United States of America
2024-12-01T00:00:00.000Z,256516,848183.509361897,9440171.92497749,22305,47494547.1157844,2914161.21227539,202604,740885.435159445,4517667.02378434,200348,737910.958429329,4517667.02378434,/boundary/148838,United States of America
2025-01-01T00:00:00.000Z,259752,852417.899197611,9422156.95696162,22689,47947428.2290896,2914678.3009131,205065,747053.795580228,4521804.66435786,202789,744069.897271034,4521804.66435786,/boundary/148838,United States of America
2025-02-01T00:00:00.000Z,260811,855518.851009605,9410730.47332616,23039,48697027.8771147,2914678.3009131,205928,750104.070829693,4530826.31439045,203635,747082.747745272,4530826.31439045,/boundary/148838,United States of America
2025-03-01T00:00:00.000Z,261473,858346.665055145,9418820.89676724,23588,50071945.6756659,2914678.3009131,206834,752272.118202039,4538916.73783153,204533,749247.765332379,4538916.73783153,/boundary/148838,United States of America
2025-04-01T00:00:00.000Z,263319,860847.206491445,9464333.12807899,24626,51494306.963815,2914678.3009131,207869,754252.507786461,4584428.96914327,205531,751178.155763605,4584428.96914327,/boundary/148838,United States of America
2025-05-01T00:00:00.000Z,264826,863974.465217936,9494365.57656553,25132,52280172.9108197,2914678.3009131,208847,756743.726562991,4614461.41762982,206473,753643.902479465,4614461.41762982,/boundary/148838,United States of America
2025-06-01T00:00:00.000Z,267514,869683.996688225,9541944.59818486,26264,55009107.2165026,2914678.3009131,210564,760634.6722473,4662040.43924915,208179,757513.630500859,4662040.43924915,/boundary/148838,United States of America
2025-07-01T00:00:00.000Z,269698,874023.173138332,9600307.30151899,27372,57540669.634085,2916383.71321588,212023,764044.478117712,4719125.45036279,209625,760917.833784645,4719125.45036279,/boundary/148838,United States of America
2025-08-01T00:00:00.000Z,271892,878516.773076369,9612997.52665258,27824,58163796.6211346,2916383.71321588,213716,768875.553933492,4733568.00313012,211284,765579.272265871,4733568.00313012,/boundary/148838,United States of America
2025-09-01T00:00:00.000Z,274280,882636.459324314,9665781.69380391,28961,60497221.1986611,2922019.12889062,215121,772020.049677756,4765906.52247868,212672,768661.889472375,4765906.52247868,/boundary/148838,United States of America
2025-10-01T00:00:00.000Z,275753,884675.307441143,9677803.19471435,29396,61040765.6401191,2922019.12889062,216189,774409.093465071,4777532.36436313,213726,771031.175728183,4777532.36436313,/boundary/148838,United States of America
2025-11-01T00:00:00.000Z,277863,887287.970400332,10129133.2509965,29669,61287607.7753321,2922019.12889062,218146,777430.344826874,4787901.55725276,215650,773995.554103303,4787901.55725276,/boundary/148838,United States of America
2025-11-02T00:00:00.000Z,277852,887427.69401679,10129133.2509965,29693,61375141.0130445,2922019.12889062,218102,777455.51839184,4787901.55725276,215606,774020.727668266,4787901.55725276,/boundary/148838,United States of America
2025-11-03T00:00:00.000Z,277886,887524.103879278,10129133.2509965,29658,61206870.611837,2922019.12889062,218159,777651.589994608,4787901.55725276,215663,774216.799271035,4787901.55725276,/boundary/148838,United States of America
2025-11-04T00:00:00.000Z,277930,887550.815156197,10129133.2509965,29666,61194707.714792,2922019.12889062,218171,777663.363528448,4787901.55725276,215675,774228.572804875,4787901.55725276,/boundary/148838,United States of America
2025-11-05T00:00:00.000Z,277967,887560.248673346,10130947.1929676,29682,61198049.521033,2922019.12889062,218189,777663.828046813,4789715.49922386,215693,774229.037323239,4789715.49922386,/boundary/148838,United States of America
2025-11-06T00:00:00.000Z,277994,887576.980878808,10130947.1929676,29686,61203957.9769663,2922019.12889062,218199,777645.010255786,4789715.49922386,215703,774210.219532212,4789715.49922386,/boundary/148838,United States of America
2025-11-07T00:00:00.000Z,278039,887577.666253103,9693062.711227,29657,60739584.5578999,2920150.46158479,218287,778156.688020104,4791584.16652969,215790,774718.02254783,4791584.16652969,/boundary/148838,United States of America
2025-11-08T00:00:00.000Z,278080,887704.060514138,9693639.27746064,29658,60739687.6506786,2920150.46158479,218319,778253.895990471,4792160.73276333,215822,774815.230516555,4792160.73276333,/boundary/148838,United States of America
2025-11-09T00:00:00.000Z,278152,887862.154932807,9693639.27746064,29666,60755122.1741388,2920150.46158479,218393,778595.125688568,4792160.73276333,215894,775155.997923543,4792160.73276333,/boundary/148838,United States of America
2025-11-10T00:00:00.000Z,278203,887923.936085144,9693639.27746064,29676,60761897.8405757,2920150.46158479,218449,778670.166031541,4792160.73276333,215950,775231.038266515,4792160.73276333,/boundary/148838,United States of America
2025-11-11T00:00:00.000Z,278215,887937.224648875,9693639.27746064,29676,60761897.8405759,2920150.46158479,218457,778679.076036925,4792160.73276333,215958,775239.948271899,4792160.73276333,/boundary/148838,United States of America
2025-11-12T00:00:00.000Z,278214,887937.119503705,9693639.27746064,29676,60761897.8405759,2920150.46158479,218457,778679.082953961,4792160.73276333,215958,775239.955188935,4792160.73276333,/boundary/148838,United States of America
2025-11-13T00:00:00.000Z,278239,887965.008180766,9693639.27746064,29680,60764036.1131699,2920150.46158479,218468,778687.820471181,4792160.73276333,215969,775248.760857141,4792160.73276333,/boundary/148838,United States of America
2025-11-14T00:00:00.000Z,278249,887956.011116094,9693639.27746064,29660,60764192.137548,2920150.46158479,218490,778846.830049912,4792160.73276333,215991,775407.770435873,4792160.73276333,/boundary/148838,United States of America
2025-11-15T00:00:00.000Z,278340,887999.899091642,9693639.27746064,29691,60777505.4160623,2920150.46158479,218549,778876.509592162,4792160.73276333,216049,775437.353709162,4792160.73276333,/boundary/148838,United States of America
2025-11-16T00:00:00.000Z,278422,888097.863730008,9693639.27746064,29694,60779444.3489023,2920150.46158479,218583,778963.266749498,4792160.73276333,216083,775524.110866498,4792160.73276333,/boundary/148838,United States of America
2025-11-17T00:00:00.000Z,278468,888281.027251332,9692886.04181385,29694,60779445.2095215,2920150.46158479,218598,779024.400036178,4791407.49711653,216098,775585.244153177,4791407.49711653,/boundary/148838,United States of America
2025-11-18T00:00:00.000Z,278522,888413.836918711,9692886.04181385,29701,60782487.8928766,2920150.46158479,218612,779064.201242502,4791407.49711653,216112,775625.045359502,4791407.49711653,/boundary/148838,United States of America
2025-11-19T00:00:00.000Z,278533,888425.296537831,9692886.04181385,29701,60782487.8928766,2920150.46158479,218619,779065.500275503,4791407.49711653,216119,775626.34511789,4791407.49711653,/boundary/148838,United States of America
2025-11-20T00:00:00.000Z,278544,888454.322391443,9692886.04181385,29701,60782487.8928766,2920150.46158479,218631,779080.452777763,4791407.49711653,216131,775641.297620151,4791407.49711653,/boundary/148838,United States of America
