t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-04T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-05T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-06T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-07T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-08T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-09T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-10T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-11T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-12T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-13T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-14T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-15T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-16T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-17T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-18T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-19T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-20T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2025-10-21T00:00:00.000Z,393,3356.41398986064,89,354623.782569333,304,3001790.2072913,/boundary/364066,Armenia
2024-10-01T00:00:00.000Z,15178,80711.0310151966,1935,7325653.95039064,13243,73385377.0648062,/boundary/80500,Australia
2024-11-01T00:00:00.000Z,15218,81049.2685177805,1950,7333363.83682287,13268,73715904.6809577,/boundary/80500,Australia
2024-12-01T00:00:00.000Z,15271,81573.9031261104,1990,7525449.19347555,13281,74048453.932635,/boundary/80500,Australia
2025-01-01T00:00:00.000Z,15350,81683.0717965155,2018,7561284.11438265,13332,74121787.682133,/boundary/80500,Australia
2025-02-01T00:00:00.000Z,15498,81881.8576248163,2105,7667204.10663091,13393,74214653.5181855,/boundary/80500,Australia
2025-03-01T00:00:00.000Z,15576,82051.5596243738,2118,7672834.12468922,13458,74378725.4996848,/boundary/80500,Australia
2025-04-01T00:00:00.000Z,15624,82108.8975023431,2137,7684578.55811455,13487,74424318.9442288,/boundary/80500,Australia
2025-05-01T00:00:00.000Z,15692,82383.4115729409,2195,7909728.16743048,13497,74473683.4055106,/boundary/80500,Australia
2025-06-01T00:00:00.000Z,15762,82428.9596002666,2216,7945711.6198133,13546,74483247.9804534,/boundary/80500,Australia
2025-07-01T00:00:00.000Z,15770,82423.0747691947,2221,7946341.22075694,13549,74476733.5484379,/boundary/80500,Australia
2025-08-01T00:00:00.000Z,15774,82415.5079178624,2221,7946340.31519475,13553,74469167.6026678,/boundary/80500,Australia
2025-09-01T00:00:00.000Z,15824,82421.7226243509,2221,7946338.99539179,13603,74475383.6289593,/boundary/80500,Australia
2025-10-01T00:00:00.000Z,15859,82995.2790942002,2221,7946338.99539179,13638,75048940.0988085,/boundary/80500,Australia
2025-10-02T00:00:00.000Z,15859,82995.2790942002,2221,7946338.99539179,13638,75048940.0988085,/boundary/80500,Australia
2025-10-03T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-04T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-05T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-06T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-07T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-08T00:00:00.000Z,15859,82995.2794619256,2221,7946338.99539179,13638,75048940.4665339,/boundary/80500,Australia
2025-10-09T00:00:00.000Z,15859,82995.2850784503,2221,7946338.99539179,13638,75048946.0830586,/boundary/80500,Australia
2025-10-10T00:00:00.000Z,15859,82995.2850784503,2221,7946338.99539179,13638,75048946.0830586,/boundary/80500,Australia
2025-10-11T00:00:00.000Z,15859,82995.2850784526,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-12T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-13T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-14T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-15T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-16T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-17T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-18T00:00:00.000Z,15859,82995.2850784527,2221,7946338.99539179,13638,75048946.083061,/boundary/80500,Australia
2025-10-19T00:00:00.000Z,15859,82995.2852762427,2221,7946338.99539179,13638,75048946.2808511,/boundary/80500,Australia
2025-10-20T00:00:00.000Z,15859,82995.28856358,2221,7946338.99539179,13638,75048949.5681883,/boundary/80500,Australia
2025-10-21T00:00:00.000Z,15859,82995.28856358,2221,7946338.99539179,13638,75048949.5681883,/boundary/80500,Australia
2024-10-01T00:00:00.000Z,7418,13334.1748738855,1844,965399.702217921,5574,12368775.1716675,/boundary/16239,Austria
2024-11-01T00:00:00.000Z,7806,13531.9486465272,2233,1163192.36759529,5573,12368756.2789319,/boundary/16239,Austria
2024-12-01T00:00:00.000Z,8071,13648.9853101322,2502,1275331.30729295,5569,12373654.0028392,/boundary/16239,Austria
2025-01-01T00:00:00.000Z,8566,13893.4790471911,2993,1519394.4535507,5573,12374084.5936404,/boundary/16239,Austria
2025-02-01T00:00:00.000Z,8719,13992.7514900789,3118,1575221.45129974,5601,12417530.0387792,/boundary/16239,Austria
2025-03-01T00:00:00.000Z,8738,13881.3060607539,3126,1527292.05957978,5612,12354014.001174,/boundary/16239,Austria
2025-04-01T00:00:00.000Z,8746,13882.6658220616,3134,1528367.63920335,5612,12354298.1828582,/boundary/16239,Austria
2025-05-01T00:00:00.000Z,8753,13885.4478160233,3137,1528860.26534189,5616,12356587.5506813,/boundary/16239,Austria
2025-06-01T00:00:00.000Z,8754,13886.2342016731,3141,1529569.41012687,5613,12356664.7915462,/boundary/16239,Austria
2025-07-01T00:00:00.000Z,8753,13878.7569871956,3137,1521392.81380862,5616,12357364.173387,/boundary/16239,Austria
2025-08-01T00:00:00.000Z,8769,13901.3508228993,3151,1544018.2882596,5618,12357332.5346396,/boundary/16239,Austria
2025-09-01T00:00:00.000Z,8810,13907.2290266338,3156,1544816.87115164,5654,12362412.1554822,/boundary/16239,Austria
2025-10-01T00:00:00.000Z,8845,13908.7018872225,3160,1544889.63446052,5685,12363812.252762,/boundary/16239,Austria
2025-10-02T00:00:00.000Z,8845,13908.697262638,3160,1544889.63446052,5685,12363807.6281774,/boundary/16239,Austria
2025-10-03T00:00:00.000Z,8845,13908.697262638,3160,1544889.63446052,5685,12363807.6281774,/boundary/16239,Austria
2025-10-04T00:00:00.000Z,8845,13908.697262638,3160,1544889.63446052,5685,12363807.6281774,/boundary/16239,Austria
2025-10-05T00:00:00.000Z,8847,13909.3196063627,3162,1545511.97818528,5685,12363807.6281774,/boundary/16239,Austria
2025-10-06T00:00:00.000Z,8849,13909.5500065223,3166,1545786.21345264,5683,12363763.7930696,/boundary/16239,Austria
2025-10-07T00:00:00.000Z,8849,13909.5500065223,3166,1545786.21345264,5683,12363763.7930696,/boundary/16239,Austria
2025-10-08T00:00:00.000Z,8849,13909.5500065223,3166,1545786.21345264,5683,12363763.7930696,/boundary/16239,Austria
2025-10-09T00:00:00.000Z,8849,13909.5500196464,3166,1545786.21345264,5683,12363763.8061938,/boundary/16239,Austria
2025-10-10T00:00:00.000Z,8849,13909.5500196464,3166,1545786.21345264,5683,12363763.8061938,/boundary/16239,Austria
2025-10-11T00:00:00.000Z,8849,13909.5500196464,3166,1545786.21345264,5683,12363763.8061938,/boundary/16239,Austria
2025-10-12T00:00:00.000Z,8849,13909.5500196464,3166,1545786.21345264,5683,12363763.8061938,/boundary/16239,Austria
2025-10-13T00:00:00.000Z,8850,13915.0973269044,3166,1545786.21345264,5684,12369311.1134518,/boundary/16239,Austria
2025-10-14T00:00:00.000Z,8850,13915.0973269113,3166,1545786.21345949,5684,12369311.1134518,/boundary/16239,Austria
2025-10-15T00:00:00.000Z,8850,13915.0973269113,3166,1545786.21345949,5684,12369311.1134518,/boundary/16239,Austria
2025-10-16T00:00:00.000Z,8850,13915.0973269113,3166,1545786.21345949,5684,12369311.1134518,/boundary/16239,Austria
2025-10-17T00:00:00.000Z,8850,13915.0973269113,3166,1545786.21345949,5684,12369311.1134518,/boundary/16239,Austria
2025-10-18T00:00:00.000Z,8857,13934.7149469659,3172,1548674.77349159,5685,12386040.1734743,/boundary/16239,Austria
2025-10-19T00:00:00.000Z,8858,13935.0057808005,3173,1548965.60732618,5685,12386040.1734743,/boundary/16239,Austria
2025-10-20T00:00:00.000Z,8858,13935.0057808005,3173,1548965.60732618,5685,12386040.1734743,/boundary/16239,Austria
2025-10-21T00:00:00.000Z,8858,13935.0057808005,3173,1548965.60732618,5685,12386040.1734743,/boundary/16239,Austria
2024-10-01T00:00:00.000Z,630,7219.59679108584,14,125788.349262463,616,7093808.44182338,/boundary/364110,Azerbaijan
2024-11-01T00:00:00.000Z,633,7266.04719768483,14,125788.349262463,619,7140258.84842237,/boundary/364110,Azerbaijan
2024-12-01T00:00:00.000Z,675,7379.60853465064,14,125788.349262463,661,7253820.18538818,/boundary/364110,Azerbaijan
2025-01-01T00:00:00.000Z,677,7380.17279297805,14,125788.349262463,663,7254384.44371559,/boundary/364110,Azerbaijan
2025-02-01T00:00:00.000Z,677,7380.14086357784,14,125788.349262463,663,7254352.51431538,/boundary/364110,Azerbaijan
2025-03-01T00:00:00.000Z,677,7380.14086357784,14,125788.349262463,663,7254352.51431538,/boundary/364110,Azerbaijan
2025-04-01T00:00:00.000Z,703,7493.47078326777,23,177457.129996268,680,7316013.6532715,/boundary/364110,Azerbaijan
2025-05-01T00:00:00.000Z,704,7500.67879138885,23,177457.129996268,681,7323221.66139258,/boundary/364110,Azerbaijan
2025-06-01T00:00:00.000Z,711,7500.82498218179,23,177457.129996268,688,7323367.85218553,/boundary/364110,Azerbaijan
2025-07-01T00:00:00.000Z,711,7500.91297016907,23,177457.129996268,688,7323455.8401728,/boundary/364110,Azerbaijan
2025-08-01T00:00:00.000Z,712,7500.91297016907,23,177457.129996268,689,7323455.8401728,/boundary/364110,Azerbaijan
2025-09-01T00:00:00.000Z,712,7501.0209025456,23,177457.129996268,689,7323563.77254934,/boundary/364110,Azerbaijan
2025-10-01T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-02T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-03T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-04T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-05T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-06T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-07T00:00:00.000Z,758,7786.00277421383,23,177457.129996268,735,7608545.64421756,/boundary/364110,Azerbaijan
2025-10-08T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-09T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-10T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-11T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-12T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-13T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-14T00:00:00.000Z,758,7804.91103310179,23,177457.129996268,735,7627453.90310552,/boundary/364110,Azerbaijan
2025-10-15T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-16T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-17T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-18T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-19T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-20T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2025-10-21T00:00:00.000Z,758,7804.92116041078,23,177457.129996268,735,7627464.03041451,/boundary/364110,Azerbaijan
2024-10-01T00:00:00.000Z,1,44.9358353042357,,,1,44935.8353042357,/boundary/378734,Bahrain
2024-11-01T00:00:00.000Z,1,44.9358353042357,,,1,44935.8353042357,/boundary/378734,Bahrain
2024-12-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-01-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-02-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-03-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-04-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-05-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-06-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-07-01T00:00:00.000Z,11,63.5139739819386,,,11,63513.9739819386,/boundary/378734,Bahrain
2025-08-01T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-09-01T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-01T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-02T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-03T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-04T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-05T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-06T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-07T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-08T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-09T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-10T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-11T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-12T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-13T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-14T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-15T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-16T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-17T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-18T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-19T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-20T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2025-10-21T00:00:00.000Z,20,64.2756666813976,,,20,64275.6666813976,/boundary/378734,Bahrain
2024-10-01T00:00:00.000Z,619,8384.35309122665,4,4358.86467311591,615,8379994.22655353,/boundary/184640,Bangladesh
2024-11-01T00:00:00.000Z,619,8384.35309122665,4,4358.86467311591,615,8379994.22655353,/boundary/184640,Bangladesh
2024-12-01T00:00:00.000Z,619,8384.35309122665,4,4358.86467311591,615,8379994.22655353,/boundary/184640,Bangladesh
2025-01-01T00:00:00.000Z,632,8898.69525385075,4,4358.86467311591,628,8894336.38917764,/boundary/184640,Bangladesh
2025-02-01T00:00:00.000Z,633,8892.8251096764,5,5936.51825413372,628,8886888.59142227,/boundary/184640,Bangladesh
2025-03-01T00:00:00.000Z,633,8892.74312875894,5,5936.51825413372,628,8886806.61050481,/boundary/184640,Bangladesh
2025-04-01T00:00:00.000Z,708,8925.6666354849,5,5936.51825413372,703,8919730.11723077,/boundary/184640,Bangladesh
2025-05-01T00:00:00.000Z,758,9748.0925509856,5,5936.51825413372,753,9742156.03273146,/boundary/184640,Bangladesh
2025-06-01T00:00:00.000Z,760,9748.14914551949,5,5936.51825413372,755,9742212.62726536,/boundary/184640,Bangladesh
2025-07-01T00:00:00.000Z,756,9749.15593059825,5,5936.51825413372,751,9743219.41234411,/boundary/184640,Bangladesh
2025-08-01T00:00:00.000Z,755,9751.48875878189,5,5936.51825413372,750,9745552.24052775,/boundary/184640,Bangladesh
2025-09-01T00:00:00.000Z,756,9752.68602546239,5,5936.51825413372,751,9746749.50720825,/boundary/184640,Bangladesh
2025-10-01T00:00:00.000Z,772,9964.38778759779,5,5936.51825413372,767,9958451.26934366,/boundary/184640,Bangladesh
2025-10-02T00:00:00.000Z,772,9964.38778759779,5,5936.51825413372,767,9958451.26934366,/boundary/184640,Bangladesh
2025-10-03T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-04T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-05T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-06T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-07T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-08T00:00:00.000Z,772,9964.38778769244,5,5936.51825413372,767,9958451.26943831,/boundary/184640,Bangladesh
2025-10-09T00:00:00.000Z,773,9969.82125428637,5,5936.51825413372,768,9963884.73603224,/boundary/184640,Bangladesh
2025-10-10T00:00:00.000Z,773,9969.82125428637,5,5936.51825413372,768,9963884.73603224,/boundary/184640,Bangladesh
