t,amount_1d,amount_30d,labels.distribution.amount_1d,labels.distribution.amount_30d,labels.generation.amount_1d,labels.generation.amount_30d,labels.industrial.amount_1d,labels.industrial.amount_30d,labels.transmission.amount_1d,labels.transmission.amount_30d,id_relation,Pays
2025-10-03T00:00:00.000Z,0,6,,,,,,,0,2,/boundary/87565,South Africa
2025-10-04T00:00:00.000Z,1,7,,,,,,,1,3,/boundary/87565,South Africa
2025-10-05T00:00:00.000Z,0,7,,,,,,,0,3,/boundary/87565,South Africa
2025-10-06T00:00:00.000Z,0,7,,,,,,,0,3,/boundary/87565,South Africa
2025-10-07T00:00:00.000Z,1,7,,,,,,,0,3,/boundary/87565,South Africa
2025-10-08T00:00:00.000Z,1,8,,,,,,,0,3,/boundary/87565,South Africa
2025-10-09T00:00:00.000Z,2,8,1,1,,,,,2,3,/boundary/87565,South Africa
2025-10-10T00:00:00.000Z,1,9,0,1,,,,,1,4,/boundary/87565,South Africa
2025-10-11T00:00:00.000Z,1,8,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-12T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-13T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-14T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-15T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-16T00:00:00.000Z,2,8,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-17T00:00:00.000Z,0,8,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-18T00:00:00.000Z,0,8,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-19T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-20T00:00:00.000Z,1,7,1,1,,,,,1,4,/boundary/87565,South Africa
2025-10-21T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-22T00:00:00.000Z,0,7,0,1,,,,,0,4,/boundary/87565,South Africa
2025-10-23T00:00:00.000Z,1,8,1,2,,,1,1,1,5,/boundary/87565,South Africa
2025-10-24T00:00:00.000Z,0,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-25T00:00:00.000Z,1,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-26T00:00:00.000Z,0,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-27T00:00:00.000Z,0,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-28T00:00:00.000Z,1,9,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-29T00:00:00.000Z,0,9,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-30T00:00:00.000Z,0,9,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-10-31T00:00:00.000Z,1,9,1,2,,,0,1,1,5,/boundary/87565,South Africa
2025-11-01T00:00:00.000Z,0,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-11-02T00:00:00.000Z,0,8,0,2,,,0,1,0,5,/boundary/87565,South Africa
2025-11-03T00:00:00.000Z,1,8,0,2,,,0,1,0,4,/boundary/87565,South Africa
2025-11-04T00:00:00.000Z,0,8,0,2,,,0,1,0,4,/boundary/87565,South Africa
2025-11-05T00:00:00.000Z,0,8,0,2,,,0,1,0,4,/boundary/87565,South Africa
2025-11-06T00:00:00.000Z,0,8,0,2,,,0,1,0,4,/boundary/87565,South Africa
2024-01-01T00:00:00.000Z,0,3,0,2,,,,,0,3,/boundary/307756,South Korea
2024-02-01T00:00:00.000Z,0,2,0,1,,,,,0,1,/boundary/307756,South Korea
2024-03-01T00:00:00.000Z,0,4,0,2,,,,,0,3,/boundary/307756,South Korea
2024-04-01T00:00:00.000Z,0,4,0,1,,,,,0,3,/boundary/307756,South Korea
2024-05-01T00:00:00.000Z,0,4,0,1,,,,,0,4,/boundary/307756,South Korea
2024-06-01T00:00:00.000Z,0,3,0,2,,,,,0,2,/boundary/307756,South Korea
2024-07-01T00:00:00.000Z,0,5,0,2,,,,,0,3,/boundary/307756,South Korea
2024-08-01T00:00:00.000Z,0,3,0,2,,,,,0,2,/boundary/307756,South Korea
2024-09-01T00:00:00.000Z,0,3,0,1,,,,,0,2,/boundary/307756,South Korea
2024-10-01T00:00:00.000Z,1,2,1,1,,,,,1,2,/boundary/307756,South Korea
2024-11-01T00:00:00.000Z,0,3,0,1,,,,,0,1,/boundary/307756,South Korea
2024-12-01T00:00:00.000Z,0,4,0,1,0,1,,,0,4,/boundary/307756,South Korea
2025-01-01T00:00:00.000Z,0,2,0,2,,,,,0,2,/boundary/307756,South Korea
2025-02-01T00:00:00.000Z,0,2,0,2,,,,,0,2,/boundary/307756,South Korea
2025-03-01T00:00:00.000Z,0,7,0,5,,,,,0,7,/boundary/307756,South Korea
2025-04-01T00:00:00.000Z,1,4,0,2,,,,,1,3,/boundary/307756,South Korea
2025-05-01T00:00:00.000Z,0,4,0,3,,,,,0,4,/boundary/307756,South Korea
2025-06-01T00:00:00.000Z,0,3,0,1,,,,,0,2,/boundary/307756,South Korea
2025-07-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/307756,South Korea
2025-08-01T00:00:00.000Z,0,3,,,,,,,0,1,/boundary/307756,South Korea
2025-09-01T00:00:00.000Z,0,7,0,3,,,,,0,5,/boundary/307756,South Korea
2025-10-01T00:00:00.000Z,0,9,0,3,,,0,1,0,8,/boundary/307756,South Korea
2025-10-02T00:00:00.000Z,0,9,0,3,,,0,1,0,8,/boundary/307756,South Korea
2025-10-03T00:00:00.000Z,0,9,0,3,,,0,1,0,8,/boundary/307756,South Korea
2025-10-04T00:00:00.000Z,0,8,0,3,,,0,1,0,7,/boundary/307756,South Korea
2025-10-05T00:00:00.000Z,1,8,0,3,,,0,1,1,7,/boundary/307756,South Korea
2025-10-06T00:00:00.000Z,0,8,0,3,,,0,1,0,7,/boundary/307756,South Korea
2025-10-07T00:00:00.000Z,0,7,0,3,,,0,1,0,6,/boundary/307756,South Korea
2025-10-08T00:00:00.000Z,0,6,0,3,,,0,1,0,6,/boundary/307756,South Korea
2025-10-09T00:00:00.000Z,0,6,0,3,,,0,1,0,6,/boundary/307756,South Korea
2025-10-10T00:00:00.000Z,0,6,0,3,,,0,1,0,6,/boundary/307756,South Korea
2025-10-11T00:00:00.000Z,0,6,0,3,,,0,1,0,6,/boundary/307756,South Korea
2025-10-12T00:00:00.000Z,1,6,1,4,,,0,1,1,6,/boundary/307756,South Korea
2025-10-13T00:00:00.000Z,1,7,1,5,,,0,1,1,7,/boundary/307756,South Korea
2025-10-14T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-15T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-16T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-17T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-18T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-19T00:00:00.000Z,0,6,0,4,,,0,1,0,6,/boundary/307756,South Korea
2025-10-20T00:00:00.000Z,1,6,0,4,,,,,1,6,/boundary/307756,South Korea
2025-10-21T00:00:00.000Z,1,6,0,4,,,,,1,6,/boundary/307756,South Korea
2025-10-22T00:00:00.000Z,0,6,0,4,,,,,0,6,/boundary/307756,South Korea
2025-10-23T00:00:00.000Z,1,6,0,4,,,,,1,6,/boundary/307756,South Korea
2025-10-24T00:00:00.000Z,0,6,0,4,,,,,0,6,/boundary/307756,South Korea
2025-10-25T00:00:00.000Z,0,5,0,2,,,,,0,5,/boundary/307756,South Korea
2025-10-26T00:00:00.000Z,0,5,0,2,,,,,0,5,/boundary/307756,South Korea
2025-10-27T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-10-28T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-10-29T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-10-30T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-10-31T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-11-01T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-11-02T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-11-03T00:00:00.000Z,0,4,0,2,,,,,0,4,/boundary/307756,South Korea
2025-11-04T00:00:00.000Z,1,5,1,3,,,,,1,5,/boundary/307756,South Korea
2025-11-05T00:00:00.000Z,1,6,0,3,,,,,0,5,/boundary/307756,South Korea
2025-11-06T00:00:00.000Z,0,6,0,3,,,,,0,5,/boundary/307756,South Korea
2024-11-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/1656678,South Sudan
2024-01-01T00:00:00.000Z,3,33,1,5,1,1,1,2,2,17,/boundary/1311341,Spain
2024-02-01T00:00:00.000Z,3,25,1,5,1,1,1,2,2,13,/boundary/1311341,Spain
2024-03-01T00:00:00.000Z,6,37,0,14,1,4,0,2,2,15,/boundary/1311341,Spain
2024-04-01T00:00:00.000Z,6,34,1,10,2,6,0,4,3,17,/boundary/1311341,Spain
2024-05-01T00:00:00.000Z,1,31,0,7,0,7,0,1,0,12,/boundary/1311341,Spain
2024-06-01T00:00:00.000Z,3,37,0,5,2,3,0,1,1,14,/boundary/1311341,Spain
2024-07-01T00:00:00.000Z,1,36,0,8,0,2,,,0,12,/boundary/1311341,Spain
2024-08-01T00:00:00.000Z,3,30,1,8,0,1,0,2,1,12,/boundary/1311341,Spain
2024-09-01T00:00:00.000Z,1,33,0,7,1,3,0,1,1,9,/boundary/1311341,Spain
2024-10-01T00:00:00.000Z,0,30,0,10,0,3,0,3,0,13,/boundary/1311341,Spain
2024-11-01T00:00:00.000Z,3,23,2,5,0,4,1,5,2,9,/boundary/1311341,Spain
2024-12-01T00:00:00.000Z,2,41,0,9,0,2,0,2,0,12,/boundary/1311341,Spain
2025-01-01T00:00:00.000Z,4,24,1,7,0,1,0,2,1,8,/boundary/1311341,Spain
2025-02-01T00:00:00.000Z,1,46,0,7,0,4,0,2,0,16,/boundary/1311341,Spain
2025-03-01T00:00:00.000Z,4,30,1,8,0,3,0,1,1,11,/boundary/1311341,Spain
2025-04-01T00:00:00.000Z,1,40,0,6,0,3,0,1,0,13,/boundary/1311341,Spain
2025-05-01T00:00:00.000Z,4,39,1,4,1,1,,,2,15,/boundary/1311341,Spain
2025-06-01T00:00:00.000Z,4,32,2,7,0,4,0,3,2,16,/boundary/1311341,Spain
2025-07-01T00:00:00.000Z,1,34,0,9,0,1,,,0,8,/boundary/1311341,Spain
2025-08-01T00:00:00.000Z,1,36,0,4,0,3,0,1,0,7,/boundary/1311341,Spain
2025-09-01T00:00:00.000Z,4,39,1,5,1,2,0,2,2,15,/boundary/1311341,Spain
2025-10-01T00:00:00.000Z,2,29,0,3,0,4,0,1,0,6,/boundary/1311341,Spain
2025-10-02T00:00:00.000Z,2,27,1,4,1,5,0,1,1,6,/boundary/1311341,Spain
2025-10-03T00:00:00.000Z,3,27,0,4,2,6,0,1,2,7,/boundary/1311341,Spain
2025-10-04T00:00:00.000Z,3,27,0,4,1,6,0,1,1,7,/boundary/1311341,Spain
2025-10-05T00:00:00.000Z,2,28,1,4,0,6,0,1,1,7,/boundary/1311341,Spain
2025-10-06T00:00:00.000Z,4,30,0,4,0,6,0,1,2,9,/boundary/1311341,Spain
2025-10-07T00:00:00.000Z,3,30,0,4,2,8,0,1,1,10,/boundary/1311341,Spain
2025-10-08T00:00:00.000Z,2,30,1,5,0,8,0,1,1,10,/boundary/1311341,Spain
2025-10-09T00:00:00.000Z,4,31,1,6,1,9,0,1,2,11,/boundary/1311341,Spain
2025-10-10T00:00:00.000Z,2,31,0,6,1,9,0,1,0,11,/boundary/1311341,Spain
2025-10-11T00:00:00.000Z,2,32,1,7,0,9,0,1,1,12,/boundary/1311341,Spain
2025-10-12T00:00:00.000Z,5,35,1,8,0,9,0,1,2,14,/boundary/1311341,Spain
2025-10-13T00:00:00.000Z,1,35,0,7,0,9,0,1,0,14,/boundary/1311341,Spain
2025-10-14T00:00:00.000Z,1,35,0,6,0,9,0,1,0,14,/boundary/1311341,Spain
2025-10-15T00:00:00.000Z,2,35,1,6,1,9,0,1,1,14,/boundary/1311341,Spain
2025-10-16T00:00:00.000Z,2,35,0,6,0,9,0,1,0,13,/boundary/1311341,Spain
2025-10-17T00:00:00.000Z,3,35,2,7,0,9,0,1,1,13,/boundary/1311341,Spain
2025-10-18T00:00:00.000Z,0,34,0,7,0,9,0,1,0,13,/boundary/1311341,Spain
2025-10-19T00:00:00.000Z,3,35,1,8,0,8,0,1,2,15,/boundary/1311341,Spain
2025-10-20T00:00:00.000Z,4,35,1,9,1,7,0,1,2,15,/boundary/1311341,Spain
2025-10-21T00:00:00.000Z,0,35,0,9,0,7,0,1,0,15,/boundary/1311341,Spain
2025-10-22T00:00:00.000Z,4,37,0,9,0,7,0,1,1,16,/boundary/1311341,Spain
2025-10-23T00:00:00.000Z,1,36,0,9,0,7,0,1,0,15,/boundary/1311341,Spain
2025-10-24T00:00:00.000Z,0,36,0,9,0,6,0,1,0,15,/boundary/1311341,Spain
2025-10-25T00:00:00.000Z,5,37,2,10,0,6,0,1,1,15,/boundary/1311341,Spain
2025-10-26T00:00:00.000Z,4,38,1,11,0,6,0,1,2,16,/boundary/1311341,Spain
2025-10-27T00:00:00.000Z,2,38,1,12,0,6,0,1,1,16,/boundary/1311341,Spain
2025-10-28T00:00:00.000Z,3,39,0,12,0,6,0,1,0,16,/boundary/1311341,Spain
2025-10-29T00:00:00.000Z,1,38,0,12,0,6,,,0,15,/boundary/1311341,Spain
2025-10-30T00:00:00.000Z,3,40,0,12,0,6,,,0,15,/boundary/1311341,Spain
2025-10-31T00:00:00.000Z,2,40,0,12,0,6,,,0,15,/boundary/1311341,Spain
2025-11-01T00:00:00.000Z,3,41,0,11,1,7,,,2,17,/boundary/1311341,Spain
2025-11-02T00:00:00.000Z,3,43,0,11,1,7,,,1,18,/boundary/1311341,Spain
2025-11-03T00:00:00.000Z,1,44,0,11,0,6,,,0,18,/boundary/1311341,Spain
2025-11-04T00:00:00.000Z,3,45,0,11,1,7,,,1,19,/boundary/1311341,Spain
2025-11-05T00:00:00.000Z,3,44,0,11,0,7,,,1,17,/boundary/1311341,Spain
2025-11-06T00:00:00.000Z,2,44,0,11,0,7,1,1,1,18,/boundary/1311341,Spain
2024-01-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/536807,Sri Lanka
2024-04-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2024-07-01T00:00:00.000Z,0,2,0,1,,,,,0,1,/boundary/536807,Sri Lanka
2024-08-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/536807,Sri Lanka
2024-10-01T00:00:00.000Z,0,2,,,,,,,0,2,/boundary/536807,Sri Lanka
2024-12-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/536807,Sri Lanka
2025-02-01T00:00:00.000Z,1,3,0,1,0,1,,,1,2,/boundary/536807,Sri Lanka
2025-03-01T00:00:00.000Z,0,3,,,0,1,,,0,3,/boundary/536807,Sri Lanka
2025-06-01T00:00:00.000Z,0,3,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-08-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-05T00:00:00.000Z,1,1,,,,,,,1,1,/boundary/536807,Sri Lanka
2025-10-06T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-07T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-08T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-09T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-10T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-11T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-12T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-13T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-14T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-15T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-16T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-17T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-18T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-19T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-20T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-21T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-22T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-23T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-24T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-25T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-26T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-27T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-28T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-29T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-30T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-10-31T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-11-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-11-02T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2025-11-03T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/536807,Sri Lanka
2024-01-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2024-04-01T00:00:00.000Z,0,1,,,0,1,,,0,1,/boundary/192789,Sudan
2024-05-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192789,Sudan
2024-11-01T00:00:00.000Z,0,3,,,,,,,0,2,/boundary/192789,Sudan
2025-07-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-08-01T00:00:00.000Z,0,1,,,,,,,0,1,/boundary/192789,Sudan
2025-10-01T00:00:00.000Z,1,1,,,,,,,,,/boundary/192789,Sudan
2025-10-02T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-03T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-04T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-05T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-06T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-07T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-08T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-09T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-10T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-11T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-12T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-13T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-14T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-15T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-16T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-17T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-18T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-19T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-20T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-21T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-22T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-23T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-24T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-25T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-26T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-27T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-28T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-29T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-30T00:00:00.000Z,0,1,,,,,,,,,/boundary/192789,Sudan
2025-10-04T00:00:00.000Z,1,1,,,,,,,,,/boundary/287082,Suriname
2025-10-05T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-06T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-07T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-08T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-09T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-10T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-11T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-12T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-13T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-14T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-15T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-16T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-17T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-18T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-19T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-20T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-21T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-22T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-23T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-24T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-25T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-26T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-27T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-28T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-29T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-30T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-10-31T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-11-01T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2025-11-02T00:00:00.000Z,0,1,,,,,,,,,/boundary/287082,Suriname
2024-01-01T00:00:00.000Z,0,9,0,1,,,,,0,1,/boundary/52822,Sweden
2024-02-01T00:00:00.000Z,0,13,,,,,,,0,4,/boundary/52822,Sweden
2024-03-01T00:00:00.000Z,0,13,0,2,,,,,0,2,/boundary/52822,Sweden
2024-04-01T00:00:00.000Z,1,9,0,1,,,,,0,3,/boundary/52822,Sweden
2024-05-01T00:00:00.000Z,2,17,2,3,,,,,2,6,/boundary/52822,Sweden
2024-06-01T00:00:00.000Z,0,13,0,2,,,,,0,4,/boundary/52822,Sweden
2024-07-01T00:00:00.000Z,0,9,0,2,,,,,0,3,/boundary/52822,Sweden
2024-08-01T00:00:00.000Z,0,10,,,,,,,0,1,/boundary/52822,Sweden
2024-09-01T00:00:00.000Z,0,18,0,1,,,,,0,4,/boundary/52822,Sweden
2024-10-01T00:00:00.000Z,1,10,,,,,,,,,/boundary/52822,Sweden
2024-11-01T00:00:00.000Z,1,15,0,2,0,1,,,0,3,/boundary/52822,Sweden
2024-12-01T00:00:00.000Z,1,5,,,,,,,1,1,/boundary/52822,Sweden
2025-01-01T00:00:00.000Z,2,9,1,2,,,,,0,1,/boundary/52822,Sweden
2025-02-01T00:00:00.000Z,0,10,,,,,,,0,3,/boundary/52822,Sweden
2025-03-01T00:00:00.000Z,2,13,0,1,,,,,0,2,/boundary/52822,Sweden
2025-04-01T00:00:00.000Z,1,11,1,2,,,,,1,1,/boundary/52822,Sweden
2025-05-01T00:00:00.000Z,0,7,0,1,,,,,0,2,/boundary/52822,Sweden
2025-06-01T00:00:00.000Z,1,3,0,1,,,,,0,1,/boundary/52822,Sweden
2025-07-01T00:00:00.000Z,0,10,0,2,,,,,0,1,/boundary/52822,Sweden
2025-08-01T00:00:00.000Z,0,12,0,1,,,,,0,3,/boundary/52822,Sweden
2025-09-01T00:00:00.000Z,3,16,0,3,1,1,,,1,6,/boundary/52822,Sweden
2025-10-01T00:00:00.000Z,2,16,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-02T00:00:00.000Z,1,17,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-03T00:00:00.000Z,1,17,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-04T00:00:00.000Z,0,17,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-05T00:00:00.000Z,0,17,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-06T00:00:00.000Z,1,16,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-07T00:00:00.000Z,0,16,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-08T00:00:00.000Z,0,16,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-09T00:00:00.000Z,0,16,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-10T00:00:00.000Z,0,15,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-11T00:00:00.000Z,0,15,0,2,,,0,1,0,3,/boundary/52822,Sweden
2025-10-12T00:00:00.000Z,0,15,0,2,,,,,0,3,/boundary/52822,Sweden
2025-10-13T00:00:00.000Z,0,14,0,2,,,,,0,3,/boundary/52822,Sweden
2025-10-14T00:00:00.000Z,0,14,,,,,,,0,2,/boundary/52822,Sweden
2025-10-15T00:00:00.000Z,0,12,,,,,,,0,1,/boundary/52822,Sweden
2025-10-16T00:00:00.000Z,0,11,,,,,,,0,1,/boundary/52822,Sweden
2025-10-17T00:00:00.000Z,0,11,,,,,,,0,1,/boundary/52822,Sweden
2025-10-18T00:00:00.000Z,0,10,,,,,,,,,/boundary/52822,Sweden
2025-10-19T00:00:00.000Z,1,11,1,1,,,,,,,/boundary/52822,Sweden
2025-10-20T00:00:00.000Z,0,9,0,1,,,,,,,/boundary/52822,Sweden
2025-10-21T00:00:00.000Z,0,9,0,1,,,,,,,/boundary/52822,Sweden
