t,amount,length,labels.distribution.amount,labels.distribution.length,labels.transmission.amount,labels.transmission.length,labels.transmission_overhead.amount,labels.transmission_overhead.length,id_relation,Pays
2025-09-01T00:00:00.000Z,1107,16794.5565451534,66,773702.666632115,1041,16020.8538785213,1039,16019.2214114648,/boundary/304934,Iraq
2025-10-01T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-02T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-03T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-04T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-05T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-06T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-07T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-08T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-09T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-10T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-11T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-12T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-13T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-14T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-15T00:00:00.000Z,1132,17333.1533626733,69,822530.753347547,1063,16510.6226093258,1061,16508.9901422693,/boundary/304934,Iraq
2025-10-16T00:00:00.000Z,1132,17333.2000489916,69,822530.753347547,1063,16510.669295644,1061,16509.0368285875,/boundary/304934,Iraq
2025-10-17T00:00:00.000Z,1132,17333.2000489916,69,822530.753347547,1063,16510.669295644,1061,16509.0368285875,/boundary/304934,Iraq
2025-10-18T00:00:00.000Z,1132,17333.2000489916,69,822530.753347547,1063,16510.669295644,1061,16509.0368285875,/boundary/304934,Iraq
2025-10-19T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-20T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-21T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-22T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-23T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-24T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-25T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-26T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-27T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-28T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-29T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2025-10-30T00:00:00.000Z,1131,17320.175993566,69,822530.753347547,1062,16497.6452402184,1060,16496.0127731619,/boundary/304934,Iraq
2024-10-01T00:00:00.000Z,1461,3689.16695041151,,,1461,3689.16695041151,1425,3627.48832968521,/boundary/1473946,Israel
2024-11-01T00:00:00.000Z,1461,3689.16695041589,,,1461,3689.16695041589,1425,3627.4883296896,/boundary/1473946,Israel
2024-12-01T00:00:00.000Z,1468,3689.76575078983,,,1468,3689.76575078983,1432,3628.08713006354,/boundary/1473946,Israel
2025-01-01T00:00:00.000Z,1470,3692.68353291519,,,1470,3692.68353291519,1434,3631.00491218889,/boundary/1473946,Israel
2025-02-01T00:00:00.000Z,1471,3694.42063533947,,,1471,3694.42063533947,1435,3632.74201461316,/boundary/1473946,Israel
2025-03-01T00:00:00.000Z,1496,3697.48658562464,,,1496,3697.48658562464,1460,3635.80796489833,/boundary/1473946,Israel
2025-04-01T00:00:00.000Z,1505,3704.96775411541,,,1505,3704.96775411541,1469,3643.2891333891,/boundary/1473946,Israel
2025-05-01T00:00:00.000Z,1505,3704.8359341739,,,1505,3704.8359341739,1469,3643.15731344759,/boundary/1473946,Israel
2025-06-01T00:00:00.000Z,1511,3705.06756954638,,,1511,3705.06756954638,1475,3643.38894881929,/boundary/1473946,Israel
2025-07-01T00:00:00.000Z,1511,3705.0675695464,,,1511,3705.0675695464,1475,3643.38894881932,/boundary/1473946,Israel
2025-08-01T00:00:00.000Z,1515,3717.46313994571,,,1515,3717.46313994571,1480,3655.80630316877,/boundary/1473946,Israel
2025-09-01T00:00:00.000Z,1596,3732.39249151612,,,1596,3732.39249151612,1553,3667.24476792605,/boundary/1473946,Israel
2025-10-01T00:00:00.000Z,1653,3744.14081935765,2,273.378953273782,1651,3743.86744040438,1602,3676.04367099282,/boundary/1473946,Israel
2025-10-02T00:00:00.000Z,1650,3743.40539040584,2,273.378953273782,1648,3743.13201145256,1599,3675.308242041,/boundary/1473946,Israel
2025-10-03T00:00:00.000Z,1704,3748.38674231112,2,273.378953273782,1702,3748.11336335784,1648,3678.48609738583,/boundary/1473946,Israel
2025-10-04T00:00:00.000Z,1704,3748.38674231112,2,273.378953273782,1702,3748.11336335784,1648,3678.48609738583,/boundary/1473946,Israel
2025-10-05T00:00:00.000Z,1707,3749.12716219634,2,273.378953273782,1705,3748.85378324307,1651,3679.22651727105,/boundary/1473946,Israel
2025-10-06T00:00:00.000Z,1712,3750.15448164365,2,273.378953273782,1710,3749.88110269038,1656,3680.25383671836,/boundary/1473946,Israel
2025-10-07T00:00:00.000Z,1710,3746.63406266046,2,273.378953273782,1708,3746.36068370719,1654,3676.73341773517,/boundary/1473946,Israel
2025-10-08T00:00:00.000Z,1710,3746.63406266046,2,273.378953273782,1708,3746.36068370719,1654,3676.73341773517,/boundary/1473946,Israel
2025-10-09T00:00:00.000Z,1710,3746.63406266046,2,273.378953273782,1708,3746.36068370719,1654,3676.73341773517,/boundary/1473946,Israel
2025-10-10T00:00:00.000Z,1710,3746.63406266046,2,273.378953273782,1708,3746.36068370719,1654,3676.73341773517,/boundary/1473946,Israel
2025-10-11T00:00:00.000Z,1721,3690.33199399314,2,273.378953273782,1719,3690.05861503987,1659,3619.10884783225,/boundary/1473946,Israel
2025-10-12T00:00:00.000Z,1760,3693.40277597051,2,273.378953273782,1758,3693.12939701724,1698,3622.17962980962,/boundary/1473946,Israel
2025-10-13T00:00:00.000Z,1760,3693.40277597051,2,273.378953273782,1758,3693.12939701724,1698,3622.17962980962,/boundary/1473946,Israel
2025-10-14T00:00:00.000Z,1760,3693.40277597051,2,273.378953273782,1758,3693.12939701724,1698,3622.17962980962,/boundary/1473946,Israel
2025-10-15T00:00:00.000Z,1779,3687.41634948622,2,273.378953273782,1777,3687.14297053295,1717,3616.19320332533,/boundary/1473946,Israel
2025-10-16T00:00:00.000Z,1785,3687.68858262186,2,273.378953273782,1783,3687.41520366859,1723,3616.46543646097,/boundary/1473946,Israel
2025-10-17T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-18T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-19T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-20T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-21T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-22T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-23T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-24T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-25T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-26T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-27T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-28T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-29T00:00:00.000Z,1797,3688.16976226438,2,273.378953273782,1795,3687.89638331111,1735,3616.94661610349,/boundary/1473946,Israel
2025-10-30T00:00:00.000Z,1802,3688.46764370253,2,273.378953273782,1800,3688.19426474926,1740,3617.24449754165,/boundary/1473946,Israel
2024-10-01T00:00:00.000Z,15829,65373.6125754479,235,417041.817019494,15436,64513.8639922041,14961,62877.0022561424,/boundary/365331,Italy
2024-11-01T00:00:00.000Z,15873,65385.4874367314,252,421289.763103022,15463,64521.4909074041,14982,62874.4715928067,/boundary/365331,Italy
2024-12-01T00:00:00.000Z,16931,65794.7313009032,1233,794209.951304795,15540,64557.814583374,15047,62895.4118680078,/boundary/365331,Italy
2025-01-01T00:00:00.000Z,17270,65965.4203383018,1539,1001010.9967534,15573,64521.6833500006,15080,62859.4439964637,/boundary/365331,Italy
2025-02-01T00:00:00.000Z,17363,66090.5090737212,1618,1057648.7587238,15587,64590.1343234494,15093,62904.8960467488,/boundary/365331,Italy
2025-03-01T00:00:00.000Z,17430,66102.6642682045,1626,1050641.52968116,15646,64609.2962411949,15150,62914.1640589874,/boundary/365331,Italy
2025-04-01T00:00:00.000Z,17474,66103.0075632785,1628,1059429.61116913,15689,64616.4407196189,15190,62915.9948835663,/boundary/365331,Italy
2025-05-01T00:00:00.000Z,17508,66164.2728306096,1643,1075775.75585892,15708,64661.3598422603,15200,62947.8598376041,/boundary/365331,Italy
2025-06-01T00:00:00.000Z,17539,66182.6613272619,1645,1075859.03261617,15737,64679.6650621553,15226,62961.9631592616,/boundary/365331,Italy
2025-07-01T00:00:00.000Z,17562,66197.8912834929,1657,1082963.85788329,15748,64687.7901931192,15236,62962.482552549,/boundary/365331,Italy
2025-08-01T00:00:00.000Z,17560,66241.7797024437,1657,1082963.85788337,15746,64729.069543792,15235,63007.0441606493,/boundary/365331,Italy
2025-09-01T00:00:00.000Z,17593,66381.1249491864,1657,1083163.91132328,15779,64868.2147370948,15240,63004.262066044,/boundary/365331,Italy
2025-10-01T00:00:00.000Z,17598,66381.7507209483,1658,1083215.38851467,15783,64868.7890135595,15241,63003.7826889509,/boundary/365331,Italy
2025-10-02T00:00:00.000Z,17598,66381.7331823929,1658,1083215.38851467,15783,64868.7714750041,15241,63003.7651503955,/boundary/365331,Italy
2025-10-03T00:00:00.000Z,17600,66381.8043000303,1660,1083286.50615179,15783,64868.7714750044,15241,63003.7651503958,/boundary/365331,Italy
2025-10-04T00:00:00.000Z,17600,66381.7988833742,1660,1083286.50615179,15783,64868.7660583482,15241,63003.7597337396,/boundary/365331,Italy
2025-10-05T00:00:00.000Z,17600,66381.7988814155,1660,1083286.50615179,15783,64868.7660563896,15241,63003.759731781,/boundary/365331,Italy
2025-10-06T00:00:00.000Z,17600,66381.8490716818,1660,1083286.50615179,15783,64868.8162466559,15241,63003.8099220473,/boundary/365331,Italy
2025-10-07T00:00:00.000Z,17602,66383.5784671056,1660,1083286.50615179,15785,64870.5456420797,15243,63005.5393174711,/boundary/365331,Italy
2025-10-08T00:00:00.000Z,17602,66383.5784671056,1660,1083286.50615179,15785,64870.5456420797,15243,63005.5393174711,/boundary/365331,Italy
2025-10-09T00:00:00.000Z,17610,66404.9641072565,1660,1083286.50615179,15793,64891.9312822305,15251,63026.9249576219,/boundary/365331,Italy
2025-10-10T00:00:00.000Z,17611,66444.8563162257,1660,1083286.50615179,15794,64931.8234911998,15252,63066.8171665886,/boundary/365331,Italy
2025-10-11T00:00:00.000Z,17611,66444.8563213544,1660,1083286.50615179,15794,64931.8234963285,15252,63066.8171717173,/boundary/365331,Italy
2025-10-12T00:00:00.000Z,17611,66444.8563213546,1660,1083286.50615179,15794,64931.8234963286,15252,63066.8171717175,/boundary/365331,Italy
2025-10-13T00:00:00.000Z,17612,66445.368780588,1660,1083286.50615179,15795,64932.3359555621,15253,63067.3296309509,/boundary/365331,Italy
2025-10-14T00:00:00.000Z,17612,66445.6248066431,1660,1083542.53220665,15795,64932.3359555623,15253,63067.3296309509,/boundary/365331,Italy
2025-10-15T00:00:00.000Z,17612,66445.7725382976,1660,1083690.26386121,15795,64932.3359555623,15253,63067.3296309509,/boundary/365331,Italy
2025-10-16T00:00:00.000Z,17619,66453.0629400817,1660,1083690.26386121,15802,64939.6263573463,15260,63074.620032735,/boundary/365331,Italy
2025-10-17T00:00:00.000Z,17619,66453.0629400817,1660,1083690.26386121,15802,64939.6263573463,15260,63074.620032735,/boundary/365331,Italy
2025-10-18T00:00:00.000Z,17619,66453.0629400818,1660,1083690.26386121,15802,64939.6263573464,15260,63074.620032735,/boundary/365331,Italy
2025-10-19T00:00:00.000Z,17619,66453.0629400818,1660,1083690.26386121,15802,64939.6263573464,15260,63074.620032735,/boundary/365331,Italy
2025-10-20T00:00:00.000Z,17619,66452.9477707526,1660,1083690.26386121,15802,64939.5111880172,15260,63074.5048634058,/boundary/365331,Italy
2025-10-21T00:00:00.000Z,17619,66452.9477707526,1660,1083690.26386121,15802,64939.5111880173,15260,63074.5048634059,/boundary/365331,Italy
2025-10-22T00:00:00.000Z,17619,66452.9685723782,1660,1083690.26386121,15802,64939.5319896429,15260,63074.5256650314,/boundary/365331,Italy
2025-10-23T00:00:00.000Z,17620,66461.4808568128,1660,1083700.90394667,15803,64948.033633992,15261,63083.0273093806,/boundary/365331,Italy
2025-10-24T00:00:00.000Z,17620,66461.4808568129,1660,1083700.90394667,15803,64948.033633992,15261,63083.0273093806,/boundary/365331,Italy
2025-10-25T00:00:00.000Z,17620,66461.4910014761,1660,1083700.90394667,15803,64948.0437786553,15261,63083.0374540439,/boundary/365331,Italy
2025-10-26T00:00:00.000Z,17620,66461.4987095519,1660,1083700.90394667,15803,64948.0514867311,15261,63083.0374540465,/boundary/365331,Italy
2025-10-27T00:00:00.000Z,17620,66461.5223251758,1660,1083700.90394667,15803,64948.075102355,15261,63083.0610696704,/boundary/365331,Italy
2025-10-28T00:00:00.000Z,17620,66461.5223251758,1660,1083700.90394667,15803,64948.075102355,15261,63083.0610696704,/boundary/365331,Italy
2025-10-29T00:00:00.000Z,17620,66461.5223251758,1660,1083700.90394667,15803,64948.075102355,15261,63083.0610696704,/boundary/365331,Italy
2025-10-30T00:00:00.000Z,17620,66461.5233563814,1660,1083700.90394667,15803,64948.0761335606,15261,63083.0621008761,/boundary/365331,Italy
2024-10-01T00:00:00.000Z,160,6899.52503121002,3,262.138810940707,157,6899.26289239908,157,6899.26289239908,/boundary/192779,Ivory Coast
2024-11-01T00:00:00.000Z,161,7083.4937933661,3,262.138810940707,158,7083.23165455516,158,7083.23165455516,/boundary/192779,Ivory Coast
2024-12-01T00:00:00.000Z,161,7083.4937933661,3,262.138810940707,158,7083.23165455516,158,7083.23165455516,/boundary/192779,Ivory Coast
2025-01-01T00:00:00.000Z,161,7083.4937933661,3,262.138810940707,158,7083.23165455516,158,7083.23165455516,/boundary/192779,Ivory Coast
2025-02-01T00:00:00.000Z,159,7127.05165145201,3,262.138810940707,156,7126.78951264107,156,7126.78951264107,/boundary/192779,Ivory Coast
2025-03-01T00:00:00.000Z,159,7127.05165145201,3,262.138810940707,156,7126.78951264107,156,7126.78951264107,/boundary/192779,Ivory Coast
2025-04-01T00:00:00.000Z,159,7127.52848558338,3,262.138810940707,156,7127.26634677244,156,7127.26634677244,/boundary/192779,Ivory Coast
2025-05-01T00:00:00.000Z,161,7129.45063185334,3,262.138810940707,158,7129.1884930424,158,7129.1884930424,/boundary/192779,Ivory Coast
2025-06-01T00:00:00.000Z,161,7132.40294530413,3,262.138810940707,158,7132.14080649318,158,7132.14080649318,/boundary/192779,Ivory Coast
2025-07-01T00:00:00.000Z,161,7132.40294530413,3,262.138810940707,158,7132.14080649318,158,7132.14080649318,/boundary/192779,Ivory Coast
2025-08-01T00:00:00.000Z,161,7132.40311657134,3,262.138810940707,158,7132.1409777604,158,7132.1409777604,/boundary/192779,Ivory Coast
2025-09-01T00:00:00.000Z,161,7132.85093634535,3,262.138810940707,158,7132.58879753441,158,7132.58879753441,/boundary/192779,Ivory Coast
2025-10-01T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-02T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-03T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-04T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-05T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-06T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-07T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-08T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-09T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-10T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
2025-10-11T00:00:00.000Z,161,7125.31573268636,3,262.138810940707,158,7125.05359387542,158,7125.05359387542,/boundary/192779,Ivory Coast
