t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-12T00:00:00.000Z,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,118,40278.7637154268,/boundary/72594,Latvia
2025-10-13T00:00:00.000Z,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,118,40278.7637154268,/boundary/72594,Latvia
2025-10-14T00:00:00.000Z,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,5558,166292.003660986,118,40278.7637154268,/boundary/72594,Latvia
2025-10-15T00:00:00.000Z,5561,166389.066095872,5561,166389.066095872,5561,166389.066095872,5561,166389.066095872,118,40278.7637154268,/boundary/72594,Latvia
2025-10-16T00:00:00.000Z,5561,166389.066095872,5561,166389.066095872,5561,166389.066095872,5561,166389.066095872,118,40278.7637154268,/boundary/72594,Latvia
2025-10-17T00:00:00.000Z,5583,166980.171578503,5583,166980.171578503,5583,166980.171578503,5583,166980.171578503,118,40300.3214189569,/boundary/72594,Latvia
2025-10-18T00:00:00.000Z,5583,166980.171578503,5583,166980.171578503,5583,166980.171578503,5583,166980.171578503,118,40300.3214189569,/boundary/72594,Latvia
2025-10-19T00:00:00.000Z,5582,166964.60853015,5582,166964.60853015,5582,166964.60853015,5582,166964.60853015,118,40300.3214189569,/boundary/72594,Latvia
2025-10-20T00:00:00.000Z,5586,167015.834997176,5586,167015.834997176,5586,167015.834997176,5586,167015.834997176,118,40300.3214189569,/boundary/72594,Latvia
2025-10-21T00:00:00.000Z,5588,167044.801698573,5588,167044.801698573,5588,167044.801698573,5588,167044.801698573,120,40329.2881203539,/boundary/72594,Latvia
2025-10-22T00:00:00.000Z,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,125,40396.5977008337,/boundary/72594,Latvia
2025-10-23T00:00:00.000Z,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,125,40396.5977008337,/boundary/72594,Latvia
2025-10-24T00:00:00.000Z,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,5591,167079.060683608,125,40396.5977008337,/boundary/72594,Latvia
2025-10-25T00:00:00.000Z,5592,167099.120225024,5592,167099.120225024,5592,167099.120225024,5592,167099.120225024,127,40427.6353658657,/boundary/72594,Latvia
2025-10-26T00:00:00.000Z,5592,167099.120225024,5592,167099.120225024,5592,167099.120225024,5592,167099.120225024,127,40427.6353658657,/boundary/72594,Latvia
2025-10-27T00:00:00.000Z,5597,167171.655615064,5597,167171.655615064,5597,167171.655615064,5597,167171.655615064,131,40481.3898116543,/boundary/72594,Latvia
2025-10-28T00:00:00.000Z,5597,167171.655615064,5597,167171.655615064,5597,167171.655615064,5597,167171.655615064,133,40530.9472678808,/boundary/72594,Latvia
2025-10-29T00:00:00.000Z,5598,167197.131535213,5598,167197.131535213,5598,167197.131535213,5598,167197.131535213,135,40583.5121506549,/boundary/72594,Latvia
2025-10-30T00:00:00.000Z,5598,167210.906092692,5598,167210.906092692,5598,167210.906092692,5598,167210.906092692,136,40623.2411373471,/boundary/72594,Latvia
2024-10-01T00:00:00.000Z,23,10122.3207859249,23,10122.3207859249,23,10122.3207859249,23,10122.3207859249,1,724.179404381384,/boundary/184843,Lebanon
2024-11-01T00:00:00.000Z,23,10122.3207859249,23,10122.3207859249,23,10122.3207859249,23,10122.3207859249,1,724.179404381384,/boundary/184843,Lebanon
2024-12-01T00:00:00.000Z,24,10289.2338617752,24,10289.2338617752,24,10289.2338617752,24,10289.2338617752,1,724.179404381384,/boundary/184843,Lebanon
2025-01-01T00:00:00.000Z,24,10289.2338617752,24,10289.2338617752,24,10289.2338617752,24,10289.2338617752,1,724.179404381384,/boundary/184843,Lebanon
2025-02-01T00:00:00.000Z,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,1,724.179404381384,/boundary/184843,Lebanon
2025-03-01T00:00:00.000Z,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,1,724.179404381384,/boundary/184843,Lebanon
2025-04-01T00:00:00.000Z,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,25,10424.2281647547,1,724.179404381384,/boundary/184843,Lebanon
2025-05-01T00:00:00.000Z,24,10008.9178179758,24,10008.9178179758,24,10008.9178179758,24,10008.9178179758,6,4147.98718076021,/boundary/184843,Lebanon
2025-06-01T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-07-01T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-08-01T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-09-01T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-01T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-02T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-03T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-04T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-05T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-06T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-07T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-08T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-09T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-10T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-11T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-12T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-13T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-14T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-15T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-16T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-17T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-18T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-19T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-20T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-21T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-22T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-23T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-24T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-25T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-26T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-27T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-28T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-29T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2025-10-30T00:00:00.000Z,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,32,11914.3082624803,23,9721.597983689,/boundary/184843,Lebanon
2024-10-01T00:00:00.000Z,50,9378.2152681708,50,9378.2152681708,50,9378.2152681708,50,9378.2152681708,21,5682.40756067575,/boundary/2093234,Lesotho
2024-11-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2024-12-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2025-01-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2025-02-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2025-03-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2025-04-01T00:00:00.000Z,51,9500.501456801,51,9500.501456801,51,9500.501456801,51,9500.501456801,22,5804.69374930595,/boundary/2093234,Lesotho
2025-05-01T00:00:00.000Z,51,9502.06709172892,51,9502.06709172892,51,9502.06709172892,51,9502.06709172892,23,6057.92414018746,/boundary/2093234,Lesotho
2025-06-01T00:00:00.000Z,53,10333.0584721561,53,10333.0584721561,53,10333.0584721561,53,10333.0584721561,25,6820.26245829869,/boundary/2093234,Lesotho
2025-07-01T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-08-01T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-09-01T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-01T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-02T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-03T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-04T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-05T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-06T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-07T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-08T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-09T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-10T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-11T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-12T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-13T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-14T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-15T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-16T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-17T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-18T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-19T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-20T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-21T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-22T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-23T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-24T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-25T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-26T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-27T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-28T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-29T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2025-10-30T00:00:00.000Z,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,53,10368.1240522121,26,7054.70578411499,/boundary/2093234,Lesotho
2024-10-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2024-11-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2024-12-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-01-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-02-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-03-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-04-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-05-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-06-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-07-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-08-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-09-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-01T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-02T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-03T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-04T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-05T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-06T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-07T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-08T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-09T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-10T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
2025-10-11T00:00:00.000Z,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,8,4905.3362876992,/boundary/192780,Liberia
